Location:;Huelva
Date:;12/23/2024 11:36:33
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;250
Probe Code:;001236
Ground Level:;0
Lat.:;680977
Lon.:;4125174
Comments:;preforo hasta 6 m
Operator:;Alejandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3946;21,38;5971;32,35;10,97
Z. Fs:;7815;251,94;8652;278,92;26,98
Z. U2:;31751;2983,56;34397;3232,2;248,64
Z. Tilt:;4000;0,25;83046;6,09;5,84
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
2400;1,15;14,41;815,07;1,25;0;5,54;142,54;2;1,32;604,16;8267
2401;1,15;14,64;814,04;1,27;0;5,46;142,63;2;1,32;603,03;8267
2402;1,16;14,41;807,37;1,24;0;5,49;142,73;2;1,33;596,26;8268
2403;1,16;14,31;811,69;1,23;0;5,46;142,82;2;1,33;600,48;8268
2404;1,18;14,02;815,73;1,19;0;5,54;142,92;2;1,34;604,42;8269
2405;1,16;13,89;814,13;1,19;0;5,52;143,02;2;1,33;602,73;8269
2406;1,17;13,83;800,98;1,18;0;5,49;143,11;2,1;1,33;589,47;8270
2407;1,18;13,99;792,8;1,19;0;5,52;143,21;2;1,33;581,2;8270
2408;1,19;14,09;788,1;1,19;0;5,54;143,3;2,1;1,34;576,4;8270
2409;1,16;14,86;808,4;1,28;0;5,49;143,4;2,1;1,32;596,6;8271
2410;1,19;14,86;801,26;1,25;0;5,49;143,5;2,1;1,35;589,36;8271
2411;1,18;14,89;803,8;1,27;0;5,46;143,59;2;1,34;591,8;8272
2412;1,16;15,06;816,48;1,3;0;5,51;143,69;2;1,32;604,39;8272
2413;1,15;14,64;816,29;1,27;0;5,55;143,78;2;1,32;604,1;8273
2414;1,14;14,18;805,68;1,24;0;5,52;143,88;2;1,3;593,39;8273
2415;1,15;13,83;800,23;1,2;0;5,52;143,98;2;1,31;587,84;8274
2416;1,15;13,6;789,89;1,18;0;5,54;144,07;2,1;1,31;577,4;8274
2417;1,13;13,51;794,21;1,19;0;5,52;144,17;2,1;1,29;581,63;8275
2418;1,13;13,44;796,94;1,19;0;5,54;144,27;2,1;1,29;584,26;8275
2419;1,12;13,35;804,36;1,19;0;5,49;144,36;2,1;1,28;591,58;8276
2420;1,12;13,02;799;1,16;0;5,49;144,46;2;1,28;586,13;8276
2421;1,11;12,7;794,68;1,15;0;5,6;144,55;2;1,26;581,71;8277
2422;1,11;12,38;785,66;1,12;0;5,52;144,65;2;1,26;572,59;8277
2423;1,09;12,28;776,92;1,13;0;5,6;144,75;2;1,24;563,75;8278
2424;1,09;12,09;765,83;1,11;0;5,54;144,84;2;1,24;552,56;8278
2425;1,08;12,02;765,83;1,11;0;5,52;144,94;2;1,24;552,47;8278
2426;1,07;12,41;777,86;1,16;0;5,54;145,04;2,1;1,22;564,4;8279
2427;1,08;12,44;785,19;1,15;0;5,54;145,13;2,1;1,24;571,63;8279
2428;1,07;12,57;787,63;1,17;0;5,54;145,23;2,1;1,23;573,97;8280
2429;1,1;12,28;786,32;1,12;0;5,52;145,33;2,1;1,26;572,56;8280
2430;1,12;12,19;789,14;1,09;0;5,46;145,42;2,1;1,27;575,28;8281
2431;1,12;11,8;771,19;1,06;0;5,57;145,52;2;1,27;557,23;8281
2432;1,13;11,54;791,49;1,02;0;5,54;145,61;2;1,29;577,43;8282
2433;1,14;11,67;802,95;1,02;0;5,52;145,71;2;1,3;588,8;8282
2434;1,31;10,41;769,87;0,79;0;5,54;145,81;2;1,46;555,62;8283
2435;1,37;9,48;707,48;0,69;0;5,57;145,9;2,1;1,51;493,13;8283
2436;1,6;8,19;611,45;0,51;0;5,57;146;2;1,72;397;8284
2437;1,77;8,51;589,83;0,48;0;5,51;146,1;2,1;1,89;375,29;8284
2438;1,81;8,93;578,65;0,49;0;5,6;146,2;2,1;1,93;364,01;8285
2439;1,9;9,9;554,13;0,52;0;5,46;146,29;2,1;2,01;339,38;8285
2440;2,29;11,8;521,24;0,52;0;5,43;146,39;2;2,39;306,4;8286
2441;2,43;13,86;510,52;0,57;0;5,43;146,48;2;2,53;295,59;8286
2442;2,44;12,06;501,69;0,49;0;5,6;146,58;2;2,54;286,66;8287
2443;2,51;11,54;546,33;0,46;0;5,55;146,67;2;2,62;331,19;8287
2444;2,48;10,06;572,54;0,41;0;5,57;146,77;2;2,6;357,31;8288
2445;2,39;8,67;577,05;0,36;0;5,51;146,87;2,1;2,5;361,72;8288
2446;2,32;7,41;568,69;0,32;0;5,57;146,96;2,1;2,44;353,26;8288
2447;2,21;8,41;548,02;0,38;0;5,57;147,06;2,1;2,32;332,49;8289
2448;2,13;9,9;591,81;0,46;0;5,51;147,16;2,1;2,25;376,18;8289
2449;2,09;7,93;572,45;0,38;0;5,54;147,25;2,1;2,2;356,73;8290
2450;1,93;6,61;594,91;0,34;0;5,57;147,35;2,1;2,05;379,09;8290
2451;1,69;8,45;609,85;0,5;0;5,6;147,45;2;1,81;393,93;8291
2452;1,53;9,8;618,77;0,64;0;5,54;147,55;2;1,65;402,76;8291
2453;1,3;10,22;627,7;0,79;0;5,52;147,64;2,1;1,43;411,59;8292
2454;1,15;14,77;656,64;1,29;0;5,54;147,74;2,1;1,28;440,43;8292
2455;1,11;13,73;686,06;1,24;0;5,57;147,83;2;1,25;469,74;8293
2456;1,08;12,25;744,97;1,13;0;5,57;147,93;2,1;1,23;528,56;8293
2457;1,08;11,99;763,67;1,11;0;5,57;148,03;2,1;1,23;547,17;8294
2458;1,07;12,02;766,59;1,13;0;5,54;148,13;2,1;1,22;549,98;8294
2459;1,06;12,32;776,73;1,17;0;5,62;148,22;2,1;1,21;560,03;8295
2460;1,06;11,96;762,36;1,13;0;5,54;148,32;2;1,21;545,56;8295
2461;1,06;11,96;762,36;1,13;0;5,54;148,32;2;1,21;545,56;8345
2462;1,06;11,96;762,36;1,13;0;5,54;148,32;2;1,21;545,56;8346
2463;1,08;14,22;691,32;1,32;0;5,6;148,42;2;1,22;474,22;8346
2464;1,09;12,8;713,49;1,18;0;5,57;148,51;2,1;1,23;496,3;8347
2465;1,08;11,99;724,58;1,11;0;5,57;148,61;2;1,23;507,29;8347
2466;1,09;10,7;741,97;0,98;0;5,6;148,71;2,1;1,24;524,58;8347
2467;1,08;8,51;752,3;0,79;0;5,54;148,81;2,1;1,23;534,81;8348
2468;1,09;7,9;771,94;0,73;0;5,62;148,9;2,1;1,24;554,36;8348
2469;1,08;7,74;781,81;0,71;0;5,57;149;2;1,24;564,12;8349
2470;1,11;7,61;755,5;0,69;0;5,6;149,1;2;1,26;537,72;8349
2471;1,08;8,06;764,61;0,75;0;5,62;149,2;2;1,23;546,73;8350
2472;1,06;8,7;794,02;0,82;0;5,57;149,29;2,1;1,22;576,05;8350
2473;1,05;7,96;775,89;0,76;0;5,57;149,39;2;1,2;557,81;8351
2474;1,05;7,61;783,78;0,72;0;5,6;149,49;2,1;1,21;565,61;8351
2475;1,05;7,74;783,59;0,74;0;5,6;149,59;2,1;1,21;565,32;8352
2476;1,06;7,8;788,2;0,74;0;5,54;149,68;2,1;1,21;569,83;8352
2477;1,06;7,9;800,51;0,74;0;5,62;149,78;2,1;1,22;582,04;8353
2478;1,07;7,67;800,41;0,72;0;5,54;149,88;2,1;1,23;581,85;8353
2479;1,07;7,29;789,61;0,68;0;5,68;149,98;2;1,23;570,94;8354
2480;1,07;6,93;792,71;0,65;0;5,57;150,07;2;1,23;573,95;8354
2481;1,08;6,8;794,87;0,63;0;5,62;150,17;2;1,24;576,01;8355
2482;1,08;6,38;780,59;0,59;0;5,57;150,27;2;1,23;561,63;8355
2483;1,08;6,38;782,75;0,59;0;5,68;150,37;2,1;1,23;563,69;8356
2484;1,08;6,03;780,96;0,56;0;5,62;150,46;2;1,23;561,81;8356
2485;1,09;6,29;785,85;0,58;0;5,68;150,56;2,1;1,25;566,6;8357
2486;1,07;6,83;797,22;0,64;0;5,6;150,66;2,1;1,23;577,87;8357
2487;1,08;7,19;801,45;0,66;0;5,6;150,76;2,1;1,24;582;8358
2488;1,09;7,38;782,18;0,68;0;5,62;150,86;2,1;1,25;562,64;8358
2489;1,22;7,25;767,9;0,6;0;5,57;150,95;2;1,37;548,25;8358
2490;1,19;7,35;772,04;0,62;0;5,65;151,05;2,1;1,35;552,29;8359
2491;1,2;7,38;721,01;0,62;0;5,62;151,15;2;1,34;501,17;8359
2492;1,21;7,22;687,18;0,6;0;5,62;151,25;2;1,35;467,24;8360
2493;1,22;7,25;657,77;0,59;0;5,62;151,35;2;1,36;437,73;8360
2494;1,21;7,35;625,54;0,61;0;5,65;151,44;2,1;1,33;405,4;8361
2495;1,13;7,7;704,1;0,68;0;5,62;151,54;2,1;1,27;483,86;8361
2496;1,13;9,48;722,14;0,84;0;5,62;151,64;2,1;1,27;501,81;8362
2497;1,13;9,16;757,28;0,81;0;5,62;151,74;2,1;1,28;536,85;8362
2498;1,13;8,9;755,4;0,79;0;5,62;151,84;2,1;1,28;534,87;8363
2499;1,12;8,96;760,76;0,8;0;5,65;151,94;2;1,27;540,13;8363
2500;1,11;9,12;770,44;0,83;0;5,62;152,03;2;1,26;549,71;8364
2501;1,11;9,28;777,77;0,84;0;5,65;152,13;2;1,26;556,94;8364
2502;1,1;9,64;784,25;0,88;0;5,62;152,23;2;1,26;563,33;8365
2503;1,09;9,64;788,95;0,89;0;5,62;152,33;2,1;1,25;567,93;8365
2504;1,09;9,28;793,65;0,85;0;5,65;152,43;2;1,25;572,53;8366
2505;1,09;8,99;794,96;0,83;0;5,68;152,53;2,1;1,25;573,75;8366
2506;1,07;8,9;791,86;0,83;0;5,68;152,62;2,1;1,23;570,55;8367
2507;1,07;8,64;765,55;0,81;0;5,65;152,72;2,1;1,23;544,14;8367
2508;1,08;8,83;752,49;0,82;0;5,65;152,82;2,1;1,23;530,98;8367
2509;1,08;9,28;745,54;0,86;0;5,65;152,92;2,1;1,23;523,93;8368
2510;1,1;8,45;766,49;0,77;0;5,65;153,02;2;1,25;544,79;8368
2511;1,09;8,54;778,24;0,78;0;5,68;153,12;2;1,25;556,43;8369
2512;1,1;8,51;778,43;0,77;0;5,62;153,22;2;1,26;556,52;8369
2513;1,11;8,22;778,43;0,74;0;5,65;153,31;2,1;1,26;556,42;8370
2514;1,11;8,16;775,23;0,74;0;5,71;153,41;2,1;1,26;553,13;8370
2515;1,11;7,51;755,59;0,68;0;5,62;153,51;2,1;1,26;533,39;8371
2516;1,1;7,61;752,77;0,69;0;5,65;153,61;2,1;1,25;530,48;8371
2517;1,11;7,87;753,9;0,71;0;5,62;153,71;2,1;1,26;531,51;8372
2518;1,1;8,03;756,91;0,73;0;5,71;153,81;2,1;1,25;534,42;8372
2519;1,09;7,93;739,99;0,73;0;5,76;153,91;2;1,24;517,4;8373
2520;1,09;8,19;738,49;0,75;0;5,71;154,01;2;1,24;515,8;8373
2521;1,09;8,19;736,33;0,75;0;5,76;154,11;2;1,24;513,54;8374
2522;1,09;8,19;730,13;0,75;0;5,68;154,21;2,1;1,23;507,24;8374
2523;1,07;8,38;745,07;0,78;0;5,68;154,31;2;1,22;522,09;8375
2524;1,06;8,54;759,07;0,8;0;5,73;154,4;2,1;1,21;535,99;8375
2525;1,06;8,45;762,73;0,8;0;5,65;154,5;2,1;1,21;539,56;8375
2526;1,04;8,22;745,82;0,79;0;5,68;154,6;2,1;1,19;522,54;8376
2527;1,03;7,87;746,48;0,76;0;5,68;154,7;2,1;1,18;523,1;8376
2528;1,03;8;758,5;0,78;0;5,65;154,8;2,1;1,18;535,03;8377
2529;1,03;8;766,02;0,78;0;5,62;154,9;2,1;1,18;542,45;8377
2530;1,03;7,87;776,55;0,76;0;5,76;155;2;1,19;552,88;8378
2531;1,04;7,87;785,47;0,76;0;5,65;155,1;2;1,2;561,71;8378
2532;1,05;7,22;764,14;0,69;0;5,71;155,2;2,1;1,2;540,28;8379
2533;1,06;7,29;764,99;0,69;0;5,74;155,3;2;1,21;541,03;8379
2534;1,06;7,03;743,66;0,67;0;5,71;155,4;2,1;1,21;519,6;8380
2535;1,06;7,25;763,86;0,69;0;5,65;155,49;2,1;1,21;539,7;8380
2536;1,07;7,22;779,65;0,68;0;5,71;155,59;2,1;1,22;555,39;8381
2537;1,08;6,74;765,93;0,63;0;5,76;155,69;2,1;1,23;541,57;8381
2538;1,11;6,54;766,68;0,59;0;5,71;155,79;2,1;1,26;542,23;8382
2539;1,1;6,64;752,87;0,6;0;5,71;155,89;2;1,25;528,32;8382
2540;1,12;6,61;732,1;0,59;0;5,68;155,99;2;1,26;507,45;8383
2541;1,09;6,77;722,8;0,62;0;5,74;156,09;2;1,24;498,05;8383
2542;1,08;7,03;748,07;0,65;0;5,71;156,19;2;1,23;523,23;8384
2543;1,09;6,67;757,19;0,61;0;5,68;156,29;2,1;1,24;532,25;8384
2544;1,07;6,67;743,28;0,63;0;5,71;156,39;2,1;1,22;518,24;8384
2545;1,05;6,9;748,17;0,66;0;5,82;156,49;2,1;1,2;523,03;8385
2546;1,03;6,8;774,76;0,66;0;5,71;156,59;2,1;1,19;549,52;8386
2547;1,05;6,51;769,22;0,62;0;5,73;156,69;2,1;1,2;543,88;8386
2548;1,05;6,74;782,84;0,64;0;5,76;156,79;2,1;1,21;557,41;8386
2549;1,06;6,71;789,33;0,63;0;5,71;156,89;2,1;1,21;563,79;8387
2550;1,05;6,42;787,26;0,61;0;5,73;156,99;2;1,21;561,63;8387
2551;1,06;6,42;777,3;0,61;0;5,73;157,09;2;1,21;551,57;8388
2552;1,07;6,22;780,4;0,58;0;5,76;157,19;2,1;1,23;554,57;8388
2553;1,07;6,51;794,49;0,61;0;5,68;157,29;2;1,23;568,57;8389
2554;1,08;6,54;796,75;0,61;0;5,71;157,39;2,1;1,24;570,73;8389
2555;1,07;6,32;798,44;0,59;0;5,71;157,49;2,1;1,23;572,32;8390
2556;1,08;6,42;796,56;0,59;0;5,76;157,59;2,1;1,24;570,34;8390
2557;1,09;6,35;793,46;0,58;0;5,76;157,69;2,1;1,25;567,14;8391
2558;1,09;6,48;796,09;0,59;0;5,76;157,79;2,1;1,25;569,68;8391
2559;1,09;6,83;812,82;0,63;0;5,79;157,89;2;1,25;586,3;8391
2560;1,11;7;806,33;0,63;0;5,76;157,99;2,2;1,27;579,72;8392
2561;1,11;7;806,33;0,63;0;5,76;157,99;2,2;1,27;579,72;8440
2562;1,11;7;806,33;0,63;0;5,76;157,99;2,2;1,27;579,72;8441
2563;1,13;6,96;725,99;0,62;0;5,76;158,09;2;1,28;499,09;8441
2564;1,13;7,45;730,78;0,66;0;5,76;158,19;2,1;1,27;503,78;8442
2565;1,11;7,77;748,26;0,7;0;5,76;158,29;2,1;1,26;521,16;8442
2566;1,1;8,19;773,26;0,74;0;5,74;158,39;2,1;1,25;546,06;8442
2567;1,08;8,61;776,17;0,79;0;5,79;158,49;2,1;1,24;548,87;8443
2568;1,07;8,58;790,17;0,8;0;5,76;158,59;2,1;1,23;562,78;8444
2569;1,04;8,58;812,54;0,82;0;5,76;158,69;2;1,2;585,04;8444
2570;1,05;8,48;803,98;0,81;0;5,76;158,79;2;1,21;576,39;8445
2571;1,06;8,25;800,7;0,78;0;5,76;158,89;2,1;1,22;573,01;8445
2572;1,05;8,29;794,68;0,79;0;5,76;158,99;2,1;1,21;566,89;8445
2573;1,06;8,29;776,45;0,78;0;5,76;159,09;2;1,22;548,57;8446
2574;1,06;8,35;782,84;0,79;0;5,82;159,2;2,1;1,21;554,86;8446
2575;1,06;8,58;785,38;0,81;0;5,76;159,3;2,1;1,21;557,3;8447
2576;1,06;8,67;774,29;0,82;0;5,79;159,4;2,1;1,22;546,11;8447
2577;1,07;8,67;797,69;0,81;0;5,79;159,5;2,1;1,23;569,41;8448
2578;1,07;7,96;789,23;0,75;0;5,76;159,6;2,1;1,23;560,85;8448
2579;1,06;7,87;793,55;0,74;0;5,76;159,7;2;1,22;565,08;8449
2580;1,07;7,74;791,58;0,73;0;5,74;159,8;2;1,23;563,01;8449
2581;1,07;7,35;765,83;0,69;0;5,76;159,9;2;1,22;537,16;8450
2582;1,06;7;754,09;0,66;0;5,82;160;2,1;1,21;525,32;8450
2583;1,08;7,12;728,34;0,66;0;5,82;160,1;2;1,23;499,47;8451
2584;1,08;7,38;736,89;0,68;0;5,76;160,2;2,1;1,23;507,93;8451
2585;1,1;7,45;735,2;0,68;0;5,79;160,3;2,1;1,25;506,14;8452
2586;1,09;7,29;725,62;0,67;0;5,74;160,4;2,1;1,24;496,45;8452
2587;1,08;7,22;721,57;0,67;0;5,79;160,5;2,1;1,23;492,32;8452
2588;1,06;7,67;740,37;0,73;0;5,79;160,6;2,1;1,2;511,01;8453
2589;1,06;7,96;753,71;0,75;0;5,82;160,71;2,1;1,21;524,26;8453
2590;1,05;8,12;768,46;0,78;0;5,82;160,81;2;1,2;538,91;8454
2591;1,07;7,96;791,86;0,75;0;5,79;160,91;2,1;1,23;562,21;8454
2592;1,09;7,29;771,19;0,67;0;5,79;161,01;2,1;1,25;541,44;8455
2593;1,13;6,32;736,23;0,56;0;5,82;161,11;2,1;1,28;506,39;8455
2594;1,21;6,29;729,19;0,52;0;5,79;161,21;2,1;1,35;499,24;8456
2595;1,24;6,35;743,56;0,51;0;5,79;161,31;2,1;1,39;513,52;8456
2596;1,35;5,42;672,05;0,4;0;5,76;161,41;2,1;1,49;441,91;8457
2597;1,38;5,06;651,19;0,37;0;5,82;161,51;2,1;1,51;420,95;8457
2598;1,39;5;659,27;0,36;0;5,76;161,61;2,1;1,52;428,94;8458
2599;1,28;5,25;675,16;0,41;0;5,76;161,72;2;1,42;444,72;8458
2600;1,22;5,16;699,3;0,42;0;5,79;161,82;2;1,36;468,77;8459
2601;1,11;4,87;760,67;0,44;0;5,79;161,92;2;1,26;530,03;8459
2602;1,11;4,64;791,77;0,42;0;5,79;162,02;2,1;1,26;561,04;8460
2603;1,09;4,32;811,88;0,39;0;5,84;162,12;2,1;1,26;581,05;8460
2604;1,16;4,09;811,6;0,35;0;5,84;162,22;2,1;1,32;580,67;8460
2605;1,3;4,06;801,82;0,31;0;5,84;162,32;2,1;1,46;570,8;8461
2606;1,39;3,8;787,82;0,27;0;5,84;162,42;2,1;1,54;556,7;8461
2607;1,68;3,22;706,45;0,19;0;5,84;162,53;2,1;1,83;475,22;8462
2608;1,84;3,9;678,91;0,21;0;5,82;162,63;2,1;1,98;447,59;8462
2609;2,16;6,13;649,97;0,28;0;5,87;162,73;2;2,29;418,55;8463
2610;2,27;6,22;618,77;0,27;0;5,84;162,83;2;2,39;387,26;8463
2611;2,29;7,29;583,44;0,32;0;5,93;162,94;2,1;2,41;351,83;8464
2612;2,25;7,67;569,72;0,34;0;5,84;163,04;2,1;2,37;338,01;8464
2613;2,17;7,9;556,57;0,36;0;5,93;163,14;2,1;2,28;324,76;8465
2614;2,04;7,77;575,08;0,38;0;5,9;163,24;2,1;2,15;343,17;8465
2615;1,87;6,87;597,44;0,37;0;5,82;163,34;2,1;1,99;365,44;8466
2616;1,76;6,83;593,87;0,39;0;5,82;163,45;2,1;1,88;361,77;8466
2617;1,67;7,22;614,55;0,43;0;5,82;163,55;2,1;1,79;382,34;8467
2618;1,59;6,74;612,38;0,42;0;5,87;163,65;2,1;1,71;380,08;8467
2619;1,57;7,09;601,48;0,45;0;5,84;163,75;2;1,69;369,09;8468
2620;1,54;8,03;613,51;0,52;0;5,87;163,85;2;1,66;381,02;8468
2621;1,51;8,64;607,59;0,57;0;5,9;163,96;2;1,63;375;8468
2622;1,46;8,35;610,51;0,57;0;5,87;164,06;2,1;1,58;377,81;8469
2623;1,39;7,77;629,39;0,56;0;5,84;164,16;2,1;1,52;396,6;8470
2624;1,31;6,83;643,77;0,52;0;5,84;164,26;2,1;1,44;410,88;8470
2625;1,25;6,35;676,47;0,51;0;5,87;164,36;2,1;1,39;443,48;8470
2626;1,11;4,9;732,29;0,44;0;5,9;164,47;2,1;1,25;499,2;8471
2627;1,04;4,74;768,84;0,46;0;5,9;164,57;2,1;1,19;535,66;8471
2628;1,03;5,03;762,17;0,49;0;5,87;164,67;2,1;1,19;528,89;8472
2629;1,04;4,42;787,16;0,42;0;5,84;164,77;2,1;1,2;553,78;8472
2630;1,06;3,51;766,12;0,33;0;5,9;164,88;2;1,21;532,64;8473
2631;1,07;3,03;746,01;0,28;0;5,84;164,98;2,1;1,22;512,43;8473
2632;1,05;3,26;735,11;0,31;0;5,87;165,08;2,1;1,19;501,43;8474
2633;1,04;3,9;748,64;0,38;0;5,93;165,18;2,1;1,19;514,87;8474
2634;1,07;4,71;757,19;0,44;0;5,84;165,29;2,1;1,22;523,32;8475
2635;1,07;4,9;746,66;0,46;0;5,93;165,39;2,1;1,22;512,7;8475
2636;1,08;5,03;732,57;0,46;0;5,9;165,49;2,1;1,23;498,5;8476
2637;1,11;5,54;739,24;0,5;0;5,9;165,6;2,1;1,25;505,08;8476
2638;1,09;6,58;754,56;0,6;0;5,93;165,7;2,1;1,25;520,29;8477
2639;1,11;6,83;756,91;0,62;0;5,9;165,8;2;1,26;522,55;8477
2640;1,11;6,87;754,09;0,62;0;5,9;165,9;2;1,26;519,63;8477
2641;1,11;6,96;739,15;0,63;0;5,93;166,01;2,1;1,26;504,59;8478
2642;1,1;7,29;757,09;0,66;0;5,93;166,11;2,1;1,25;522,44;8478
2643;1,1;7,32;759,07;0,67;0;5,93;166,21;2,1;1,25;524,31;8479
2644;1,09;7,61;751,36;0,7;0;5,9;166,32;2,1;1,24;516,51;8479
2645;1,09;7,8;748,92;0,71;0;5,98;166,42;2,1;1,24;513,97;8480
2646;1,07;7,74;745,72;0,73;0;5,93;166,52;2,1;1,22;510,68;8480
2647;1,06;7,96;765,27;0,75;0;5,95;166,63;2,1;1,21;530,12;8481
2648;1,03;8,29;774,67;0,8;0;5,9;166,73;2,1;1,18;539,42;8481
2649;1,03;8,03;771,66;0,78;0;5,93;166,83;2,1;1,18;536,32;8482
2650;1,06;8,03;774,29;0,76;0;5,93;166,94;2;1,22;538,85;8482
2651;1,09;8;777,96;0,73;0;5,95;167,04;2,1;1,24;542,42;8483
2652;1,12;7,83;780,4;0,7;0;5,93;167,14;2,1;1,28;544,76;8483
2653;1,12;7,83;780,4;0,7;0;5,93;167,25;2,1;1,28;544,66;8484
2654;1,14;8,03;799,76;0,71;0;5,93;167,35;2,1;1,3;563,92;8484
2655;1,16;7,41;754,09;0,64;0;5,93;167,45;2,1;1,32;518,16;8484
2656;1,16;7,48;754,18;0,65;0;5,9;167,56;2,1;1,31;518,15;8485
2657;1,15;8,06;748,36;0,7;0;5,93;167,66;2,1;1,3;512,23;8485
2658;1,16;7,93;757,09;0,68;0;5,93;167,76;2,1;1,31;520,87;8486
2659;1,16;7,64;758,13;0,66;0;5,93;167,87;2;1,32;521,81;8487
2660;1,15;7,8;777,11;0,68;0;5,95;167,97;2,2;1,31;540,69;8487
2661;1,15;7,8;777,11;0,68;0;5,95;167,97;2,2;1,31;540,69;8562
2662;1,15;7,8;777,11;0,68;0;5,95;167,97;2,2;1,31;540,69;8562
2663;1,32;6,54;701,28;0,5;0;5,98;168,07;2,1;1,46;464,56;8563
2664;1,38;7;740,56;0,51;0;5,9;168,18;2,1;1,53;503,74;8563
2665;1,5;7,45;815,64;0,5;0;5,9;168,28;2,1;1,66;578,72;8564
2666;2,19;7,58;814,79;0,35;0;5,9;168,38;2,1;2,35;577,78;8564
2667;3;7,77;760,57;0,26;0;5,9;168,49;2,1;3,15;523,46;8565
2668;6,24;6,25;634,56;0,1;0;5,84;168,59;0,4;6,37;397,36;8567
2669;8,37;10,06;392,78;0,12;0;5,84;168,69;1,2;8,45;155,48;8568
2670;11,03;10,77;213,68;0,1;0;5,9;168,79;0,4;11,07;-23,72;8570
2671;10,78;13,6;229,56;0,13;0;5,87;168,89;0,1;10,83;-7,94;8576
2672;12,89;19,21;213,78;0,15;0;5,9;169;1,2;12,94;-23,82;8577
2673;13,36;17,99;130,8;0,13;0;5,93;169,1;2;13,38;-106,89;8577
2674;13,59;21,99;96,41;0,16;0;5,87;169,2;2,1;13,61;-141,38;8578
