Location:;Huelva
Date:;01/02/2025 10:36:48
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;250
Probe Code:;001236
Ground Level:;0
Lat.:;
Lon.:;
Comments:;preforo 9 m
Operator:;Alejandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3944;21,37;3995;21,65;0,28
Z. Fs:;7819;252,07;7774;250,62;1,45
Z. U2:;31822;2990,23;37473;3521,24;531,01
Z. Tilt:;2008;0,49;35068;5,05;4,56
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
1284;0,75;7,83;485,44;1,04;0;1,55;29,27;2;0,85;384;1958
1285;0,75;7,77;490,13;1,03;0;1,6;29,3;1,9;0,85;388,6;1958
1286;0,76;7,38;499,81;0,97;0;1,58;29,32;2;0,86;398,18;1959
1287;0,76;7,38;500,56;0,97;0;1,57;29,35;2,1;0,86;398,83;1959
1288;0,77;7,35;499,62;0,95;0;1,55;29,38;2;0,87;397,8;1959
1289;0,78;7,35;490,23;0,94;0;1,55;29,41;1,9;0,88;388,3;1960
1290;0,78;7,38;489,48;0,95;0;1,57;29,43;1,9;0,88;387,45;1960
1291;0,79;7,51;478,01;0,95;0;1,6;29,46;1,9;0,89;375,89;1961
1292;0,8;7,51;476,79;0,94;0;1,55;29,49;1,9;0,89;374,57;1961
1293;0,8;7,58;462,32;0,95;0;1,53;29,51;2;0,89;360;1962
1294;0,79;7,77;465,42;0,98;0;1,55;29,54;1,9;0,88;363;1962
1295;0,79;7,9;467,02;1;0;1,57;29,57;2;0,88;364,5;1963
1296;0,78;8,12;465,14;1,04;0;1,52;29,6;2;0,87;362,53;1963
1297;0,77;8,29;467,02;1,07;0;1,63;29,62;2;0,87;364,31;1964
1298;0,77;8,64;476,7;1,12;0;1,65;29,65;2;0,86;373,89;1964
1299;0,77;8,67;481,86;1,13;0;1,55;29,68;2;0,87;378,96;1965
1300;0,76;8,8;501,6;1,15;0;1,58;29,71;1,9;0,86;398,59;1965
1301;0,49;-1,55;151,1;0;0;1,65;29,74;0;0,52;48;5686
1302;0,93;15,02;-10,43;1,62;0;1,63;29,76;1,4;0,92;-113,63;5687
1303;0,95;14,41;21,05;1,52;0;1,53;29,79;1,5;0,95;-82,25;5687
1304;0,92;14,73;92,37;1,61;0;1,6;29,82;1,6;0,93;-11,03;5688
1305;0,89;14,89;133,15;1,67;0;1,63;29,85;1,6;0,92;29,66;5689
1306;0,87;15,18;179,2;1,75;0;1,65;29,88;1,6;0,9;75,6;5689
1307;0,83;15,25;221,76;1,83;0;1,58;29,9;1,7;0,88;118,07;5690
1308;0,83;14,99;232,48;1,81;0;1,6;29,93;1,6;0,88;128,69;5690
1309;0,81;14,6;268,75;1,8;0;1,65;29,96;1,6;0,87;164,86;5691
1310;0,53;9,38;385,64;1,77;0;1,6;29,99;0,1;0,61;281,66;5696
1311;0,79;15,22;359,14;1,92;0;1,65;30,02;1,7;0,86;255,06;5697
1312;0,82;13,86;376,71;1,68;0;1,6;30,04;1,8;0,9;272,53;5698
1313;0,86;13,38;385,08;1,56;0;1,63;30,07;1,8;0,93;280,8;5698
1314;0,89;12,57;393,07;1,42;0;1,65;30,1;1,8;0,97;288,69;5699
1315;0,89;12,25;400,77;1,37;0;1,68;30,13;1,8;0,97;296,29;5699
1316;0,56;4,74;403,4;0,85;0;1,68;30,16;0,2;0,64;298,83;5704
1317;1;11,7;364,5;1,17;0;1,63;30,19;2;1,07;259,83;5704
1318;1,05;10,48;400,86;1;0;1,68;30,22;2;1,13;296,09;5705
1319;1,07;9,61;385,92;0,9;0;1,68;30,25;2;1,15;281,05;5705
1320;1,08;9,32;346,65;0,86;0;1,68;30,28;2;1,15;241,68;5706
1321;1,06;9,09;318,36;0,86;0;1,68;30,31;2;1,12;213,3;5707
1322;1,03;8,38;301,92;0,81;0;1,68;30,34;2;1,09;196,75;5707
1323;1,06;8,54;317,52;0,8;0;1,66;30,36;2;1,13;212,25;5707
1324;1,05;9,22;312,82;0,88;0;1,63;30,39;2;1,11;207,46;5708
1325;1,01;7,9;350,5;0,78;0;1,66;30,42;2;1,08;245,04;5708
1326;1,03;8,61;335,18;0,83;0;1,66;30,45;2;1,1;229,63;5709
1327;1,03;8,77;315,82;0,85;0;1,73;30,48;2,1;1,1;210,17;5709
1328;0,95;7,29;314,13;0,76;0;1,66;30,51;2;1,02;208,38;5710
1329;1;7,74;333,58;0,77;0;1,63;30,54;2;1,07;227,73;5710
1330;1,01;7,54;333,58;0,74;0;1,73;30,57;2;1,08;227,64;5711
1331;1;6,29;364,12;0,63;0;1,68;30,6;1,9;1,07;258,08;5711
1332;0,94;6,03;392,88;0,64;0;1,68;30,63;2;1,02;286,73;5712
1333;0,93;5,45;405,19;0,59;0;1,66;30,66;2;1,01;298,94;5712
1334;0,96;5,45;388,46;0,57;0;1,61;30,68;2;1,04;282,12;5713
1335;1;5,29;371,73;0,53;0;1,76;30,72;2;1,08;265,3;5713
1336;0,96;6,29;412,42;0,65;0;1,63;30,74;2;1,05;305,89;5714
1337;0,94;5,22;396,07;0,55;0;1,68;30,77;2;1,02;289,44;5714
1338;0,93;4,58;399,08;0,49;0;1,68;30,8;2;1,01;292,35;5715
1339;0,88;4,55;407,72;0,51;0;1,73;30,83;2;0,96;300,89;5715
1340;0,83;4,32;424,73;0,52;0;1,73;30,86;2;0,92;317,8;5716
1341;0,79;4,45;456,78;0,56;0;1,73;30,89;2;0,88;349,75;5716
1342;0,77;4,58;475,57;0,59;0;1,68;30,92;2;0,87;368,44;5717
1343;0,77;4;484,87;0,52;0;1,73;30,95;2;0,87;377,65;5717
1344;0,77;4,09;492,58;0,53;0;1,73;30,98;2;0,87;385,26;5718
1345;0,76;4,22;505,07;0,55;0;1,76;31,01;2;0,86;397,65;5718
1346;0,76;4,06;507,71;0,54;0;1,73;31,04;2;0,86;400,19;5719
1347;0,76;3,9;505,17;0,51;0;1,71;31,07;2,1;0,86;397,55;5719
1348;0,77;3,77;493,8;0,49;0;1,71;31,1;2;0,87;386,08;5720
1349;0,78;4;494,64;0,51;0;1,76;31,13;2;0,88;386,83;5720
1350;0,78;4,06;499,44;0,52;0;1,71;31,16;2;0,88;391,53;5721
1351;0,79;4,16;508,46;0,53;0;1,76;31,19;2;0,89;400,45;5721
1352;0,82;4,51;531,39;0,55;0;1,73;31,22;2;0,93;423,28;5722
1353;0,82;4,38;526,03;0,53;0;1,76;31,26;2;0,93;417,82;5722
1354;0,85;4,09;513,53;0,48;0;1,76;31,29;2;0,95;405,23;5723
1355;0,85;3,93;501,13;0,47;0;1,66;31,32;2;0,95;392,73;5723
1356;0,85;3,45;453,02;0,41;0;1,76;31,35;2;0,94;344,52;5724
1357;0,81;3,87;464,57;0,48;0;1,68;31,38;2;0,91;355,98;5724
1358;0,79;4,22;467,86;0,54;0;1,76;31,41;2;0,88;359,17;5725
1359;0,78;4,64;490,6;0,6;0;1,78;31,44;2;0,88;381,81;5725
1360;0,78;5,19;521,99;0,67;0;1,76;31,47;2;0,88;413,1;5726
1361;0,78;5,38;530,82;0,69;0;1,76;31,5;2;0,89;421,83;5726
1362;0,77;5,58;533,73;0,72;0;1,81;31,53;2;0,88;424,65;5726
1363;0,77;5,64;540,31;0,73;0;1,76;31,56;2;0,88;431,13;5727
1364;0,77;5,8;548,68;0,75;0;1,76;31,59;2;0,88;439,39;5727
1365;0,77;5,84;543,32;0,76;0;1,73;31,62;2;0,88;433,94;5728
1366;0,78;5,77;536,93;0,74;0;1,76;31,65;2;0,89;427,45;5728
1367;0,78;5,74;525,93;0,74;0;1,79;31,68;2,1;0,89;416,36;5729
1368;0,78;5,77;528,57;0,74;0;1,76;31,71;2;0,89;418,89;5729
1369;0,78;5,9;534,58;0,76;0;1,78;31,75;2,2;0,89;424,81;5730
1370;0,77;6,48;542,38;0,84;0;1,84;31,78;2;0,88;432,51;5730
1371;0,77;6,48;542,38;0,84;0;1,84;31,78;2;0,88;432,51;5804
1372;0,77;6,48;542,38;0,84;0;1,84;31,78;2;0,88;432,51;5804
1373;0,78;6,16;507,42;0,79;0;1,84;31,81;2;0,88;397,26;5805
1374;0,77;6,32;519,17;0,82;0;1,86;31,84;2,1;0,88;408,9;5805
1375;0,77;6,45;541,72;0,83;0;1,84;31,88;2;0,88;431,36;5806
1376;0,77;6,42;542,57;0,83;0;1,84;31,91;2;0,88;432,11;5806
1377;0,78;6,51;554,88;0,83;0;1,76;31,94;2,1;0,89;444,32;5807
1378;0,77;6,74;555,72;0,87;0;1,78;31,97;2,1;0,89;445,07;5807
1379;0,77;6,74;559,95;0,87;0;1,78;32;2;0,89;449,2;5808
1380;0,78;6,61;554,31;0,85;0;1,89;32,03;2;0,89;443,46;5808
1381;0,79;6,64;561,64;0,85;0;1,84;32,07;2;0,9;450,69;5809
1382;0,8;6,61;558,07;0,82;0;1,81;32,1;2;0,91;447,02;5809
1383;0,82;6,54;530,35;0,79;0;1,81;32,13;2;0,93;419,2;5810
1384;0,83;6,45;525,47;0,78;0;1,81;32,16;2;0,93;414,22;5810
1385;0,85;6,22;528,85;0,74;0;1,81;32,19;2,1;0,95;417,5;5811
1386;0,87;5,96;514,85;0,68;0;1,84;32,22;2,1;0,98;403,41;5811
1387;0,87;5,54;478,48;0,64;0;1,79;32,26;2,1;0,97;366,94;5812
1388;0,85;5,48;470,59;0,64;0;1,81;32,29;2,1;0,94;358,95;5812
1389;0,85;5,61;473,03;0,66;0;1,86;32,32;2;0,94;361,3;5812
1390;0,86;5,96;472,47;0,69;0;1,89;32,35;2;0,96;360,63;5813
1391;0,86;6,16;475,1;0,72;0;1,89;32,39;2;0,95;363,17;5813
1392;0,8;6,54;514,94;0,82;0;1,84;32,42;2;0,9;402,91;5814
1393;0,79;6,35;485,53;0,81;0;1,81;32,45;2;0,88;373,4;5815
1394;0,77;6,35;509,68;0,82;0;1,92;32,48;2;0,88;397,45;5815
1395;0,76;6,16;523,96;0,81;0;1,89;32,52;2;0,87;411,64;5816
1396;0,75;6,22;528,94;0,83;0;1,86;32,55;2,1;0,86;416,52;5816
1397;0,75;6,16;536,37;0,82;0;1,84;32,58;2,1;0,86;423,84;5816
1398;0,76;5,64;519,73;0,74;0;1,84;32,61;2,1;0,87;407,11;5817
1399;0,76;5,22;512,5;0,69;0;1,92;32,65;2;0,86;399,78;5817
1400;0,75;5,25;507,05;0,7;0;1,89;32,68;2;0,85;394,23;5818
1401;0,76;5,42;498,12;0,71;0;1,79;32,71;2;0,86;385,21;5818
1402;0,75;5,54;494,27;0,74;0;1,86;32,74;2;0,85;381,26;5819
1403;0,75;5,51;507,14;0,73;0;1,84;32,78;2;0,85;394,03;5819
1404;0,76;5,64;511,93;0,74;0;1,93;32,81;2;0,87;398,73;5820
1405;0,77;5,67;515,5;0,74;0;1,84;32,84;2,1;0,87;402,2;5820
1406;0,8;5,51;516,91;0,69;0;1,84;32,87;2,1;0,9;403,51;5821
1407;0,82;5,16;509,21;0,63;0;1,86;32,91;2,1;0,93;395,71;5821
1408;0,86;4,61;491,73;0,54;0;1,95;32,94;2,1;0,95;378,13;5822
1409;0,87;4,35;468,61;0,5;0;1,92;32,97;2;0,97;354,92;5822
1410;0,89;4,06;444,18;0,46;0;1,93;33,01;2;0,98;330,39;5823
1411;0,82;4,87;437,42;0,59;0;1,84;33,04;2;0,91;323,52;5823
1412;0,79;5,51;463,82;0,7;0;1,86;33,07;2;0,88;349,83;5824
1413;0,76;5,64;493,14;0,74;0;1,89;33,1;2;0,86;379,05;5824
1414;0,76;5;507,14;0,66;0;1,89;33,14;2;0,86;392,95;5825
1415;0,76;4,71;503,1;0,62;0;1,93;33,17;2;0,86;388,81;5825
1416;0,76;4,32;493,42;0,57;0;1,89;33,2;2,1;0,86;379,04;5825
1417;0,77;4,06;507,14;0,53;0;1,92;33,24;2,1;0,87;392,66;5826
1418;0,77;3,87;504,6;0,5;0;1,89;33,27;2,1;0,88;390,02;5826
1419;0,8;3,8;493,89;0,48;0;1,95;33,3;2;0,9;379,21;5827
1420;0,83;4,32;482,43;0,52;0;1,97;33,34;2;0,93;367,65;5828
1421;0,82;4,06;479,42;0,49;0;1,81;33,37;2,1;0,92;364,55;5828
1422;0,8;4,19;502,26;0,53;0;1,86;33,4;2,1;0,9;387,28;5828
1423;0,78;4,32;519,17;0,55;0;1,89;33,44;2;0,88;404,1;5829
1424;0,79;4,03;521,61;0,51;0;1,83;33,47;2,1;0,9;406,44;5829
1425;0,8;4,13;522,93;0,52;0;1,95;33,5;2,1;0,9;407,66;5830
1426;0,8;4,03;523,21;0,5;0;2,05;33,54;2,1;0,91;407,84;5830
1427;0,79;4,32;529,13;0,55;0;1,95;33,57;2,1;0,9;413,67;5831
1428;0,8;4,48;538,24;0,56;0;1,88;33,6;2,1;0,91;422,68;5831
1429;0,82;4,67;559,29;0,57;0;2,03;33,64;2;0,93;443,63;5832
1430;0,82;4,67;560,42;0,57;0;1,95;33,67;2;0,93;444,66;5832
1431;0,83;4,64;559,48;0,56;0;2;33,71;2;0,94;443,63;5833
1432;0,84;4,87;566,72;0,58;0;2;33,74;2;0,95;450,76;5833
1433;0,85;5;557,88;0,59;0;1,95;33,78;2;0,96;441,83;5834
1434;0,87;5,13;549,9;0,59;0;2,08;33,81;2,1;0,98;433,75;5834
1435;0,87;5,25;542,66;0,6;0;1,95;33,85;2,1;0,98;426,41;5834
1436;0,88;5,38;537,87;0,61;0;1,98;33,88;2,1;0,99;421,52;5835
1437;0,87;6,16;542,76;0,71;0;1,95;33,92;2,1;0,98;426,31;5835
1438;0,86;6,58;550,93;0,77;0;1,97;33,95;2,1;0,97;434,39;5836
1439;0,86;6,71;556,85;0,78;0;2,03;33,99;2;0,97;440,21;5836
1440;0,83;6,48;525,56;0,78;0;1,98;34,02;2;0,94;408,82;5837
1441;0,82;6,54;527,16;0,79;0;1,95;34,05;2,1;0,93;410,32;5837
1442;0,82;6,61;536,93;0,81;0;1,97;34,09;2;0,93;419,99;5838
1443;0,82;6,54;547,92;0,8;0;2,1;34,13;2,1;0,93;430,89;5838
1444;0,85;6,54;552,15;0,77;0;2,03;34,16;2,1;0,96;435,02;5839
1445;0,84;6,48;552,25;0,77;0;1,93;34,19;2,1;0,95;435,02;5839
1446;0,84;6,54;542,76;0,78;0;1,95;34,23;2,1;0,95;425,43;5840
1447;0,85;6,64;538,9;0,79;0;2,03;34,26;2,1;0,95;421,48;5840
1448;0,84;6,74;530,82;0,8;0;2;34,3;2,1;0,95;413,3;5841
1449;0,83;7,03;536,74;0,84;0;2,06;34,34;2;0,94;419,12;5841
1450;0,82;6,96;524,71;0,85;0;1,98;34,37;2;0,93;406,99;5842
1451;0,83;7,25;519,45;0,88;0;1,95;34,4;2;0,93;401,63;5842
1452;0,82;7,7;545,29;0,94;0;2;34,44;2,1;0,93;427,38;5842
1453;0,82;7,22;534,39;0,88;0;2;34,47;2;0,92;416,38;5843
1454;0,81;6,9;500,19;0,85;0;2,02;34,51;2,1;0,91;382,08;5843
1455;0,8;6,64;500;0,83;0;2,03;34,54;2,1;0,9;381,79;5844
1456;0,79;6,54;518,14;0,83;0;2,03;34,58;2,1;0,89;399,83;5844
1457;0,79;6,51;524,62;0,82;0;2,11;34,62;2,1;0,9;406,21;5845
1458;0,77;6,9;549,99;0,89;0;2,08;34,65;2,1;0,88;431,49;5845
1459;0,77;7,06;562,58;0,91;0;2,05;34,69;2,1;0,89;443,98;5846
1460;0,77;6,96;570,29;0,9;0;2,13;34,73;2;0,89;451,59;5846
1461;0,78;6,71;575,55;0,86;0;2,08;34,76;2,1;0,9;456,75;5847
1462;0,79;7,03;574,99;0,89;0;2,08;34,8;2,1;0,9;456,09;5847
1463;0,79;6,96;580,06;0,89;0;2,06;34,83;2,1;0,9;461,06;5848
1464;0,79;6,93;571,98;0,88;0;2,08;34,87;2,1;0,91;452,89;5848
1465;0,79;7,03;577,24;0,89;0;1,96;34,9;2,1;0,91;458,05;5849
1466;0,81;7,25;579,21;0,9;0;2,11;34,94;2,1;0,92;459,92;5849
1467;0,81;7,45;577,15;0,92;0;2,08;34,98;2,1;0,93;457,76;5850
1468;0,82;7,61;576,11;0,92;0;2,08;35,01;2,1;0,94;456,63;5850
1469;0,83;7,35;577,15;0,89;0;2,08;35,05;2;0,94;457,56;5851
1470;0,84;6,83;570,85;0,81;0;2,05;35,09;2,2;0,95;451,17;5851
1471;0,84;6,83;570,85;0,81;0;2,05;35,09;2,2;0,95;451,17;5916
1472;0,84;6,83;570,85;0,81;0;2,05;35,09;2,2;0,95;451,17;5916
1473;0,85;7,51;546,33;0,88;0;2,08;35,12;2,1;0,96;426,35;5917
1474;0,85;7,9;581,38;0,93;0;2,06;35,16;2,1;0,97;461,3;5917
1475;0,85;7,9;586,07;0,93;0;2,11;35,19;2,1;0,97;465,9;5917
1476;0,85;8,06;586,64;0,95;0;2,08;35,23;2,1;0,96;466,37;5918
1477;0,85;8,25;589,93;0,98;0;2,16;35,27;2,1;0,96;469,56;5918
1478;0,83;8,38;601,39;1,01;0;2,03;35,3;2,1;0,95;480,92;5919
1479;0,82;8,51;605,43;1,03;0;2;35,34;2,1;0,94;484,87;5919
1480;0,82;8,67;604,49;1,05;0;2,13;35,38;2,1;0,94;483,83;5920
1481;0,83;8,74;607,12;1,05;0;2,11;35,41;2,1;0,95;486,36;5920
1482;0,83;8,83;606,28;1,07;0;2,11;35,45;2,1;0,95;485,42;5921
1483;0,83;8,96;603,65;1,08;0;2,1;35,49;2,1;0,95;482,69;5921
1484;0,83;9,12;598,57;1,09;0;2,08;35,52;2,1;0,95;477,52;5922
1485;0,83;9,03;600,17;1,09;0;2,13;35,56;2,1;0,95;479,02;5922
1486;0,83;8,9;594,44;1,07;0;2,16;35,6;2,1;0,95;473,19;5922
1487;0,85;8,83;590,58;1,05;0;2,08;35,63;2,1;0,96;469,23;5923
1488;0,83;8,58;596,13;1,03;0;2,13;35,67;2,1;0,95;474,68;5924
1489;0,83;8,58;594,81;1,03;0;2,1;35,71;2,1;0,95;473,27;5924
1490;0,83;8,58;595;1,03;0;2,13;35,75;2;0,95;473,36;5924
1491;0,83;8,54;594,81;1,02;0;2,06;35,78;2,1;0,95;473,07;5925
1492;0,83;8,41;589,64;1,02;0;2,11;35,82;2,1;0,95;467,8;5925
1493;0,84;8,29;588,8;0,99;0;2,18;35,86;2,1;0,96;466,86;5926
1494;0,83;8,35;593,12;1;0;2,11;35,89;2,1;0,95;471,09;5926
1495;0,82;8,06;593,5;0,98;0;2,19;35,93;2,1;0,94;471,36;5927
1496;0,82;8,06;593,87;0,98;0;2,21;35,97;2,1;0,94;471,64;5927
1497;0,82;8,06;590,4;0,98;0;2,13;36,01;2,1;0,94;468,07;5928
1498;0,83;8,22;590,58;0,99;0;2,13;36,04;2,1;0,95;468,16;5928
1499;0,84;8,16;573,95;0,97;0;2,08;36,08;2,1;0,95;451,43;5929
1500;0,83;8,16;568,88;0,98;0;2,06;36,12;2,1;0,95;446,25;5929
1501;0,83;8,03;565,03;0,97;0;2,11;36,15;2,1;0,94;442,3;5929
1502;0,83;7,96;571,6;0,95;0;2,08;36,19;2,1;0,95;448,78;5930
1503;0,83;8,12;575,27;0,97;0;2,13;36,23;2,1;0,95;452,35;5931
1504;0,83;8,12;572,17;0,97;0;2,16;36,26;2,1;0,95;449,15;5931
1505;0,83;8,16;572,26;0,98;0;2,16;36,3;2,1;0,95;449,15;5931
1506;0,83;8,16;568,97;0,98;0;2,16;36,34;2,2;0,94;445,76;5932
1507;0,83;8,03;569,07;0,97;0;2,13;36,38;2,1;0,94;445,75;5932
1508;0,82;8;564,37;0,98;0;2,16;36,41;2,1;0,93;440,96;5933
1509;0,81;8,16;562,96;1;0;2,16;36,45;2,1;0,93;439,45;5933
1510;0,81;8,29;578,46;1,02;0;2,18;36,49;2,1;0,93;454,86;5934
1511;0,81;8,09;593,12;1;0;2,16;36,53;2,1;0,93;469,42;5934
1512;0,8;8,25;595,94;1,03;0;2,11;36,56;2,1;0,92;472,14;5935
1513;0,8;8,41;600,26;1,06;0;2,18;36,6;2,1;0,92;476,36;5935
1514;0,8;8;585,42;1;0;2,19;36,64;2,1;0,92;461,42;5935
1515;0,81;7,67;586,17;0,95;0;2,16;36,68;2,1;0,92;462,07;5936
1516;0,8;7,35;578,18;0,92;0;2,21;36,72;2,1;0,92;453,99;5936
1517;0,8;7,29;573,2;0,91;0;2,21;36,76;2,1;0,92;448,91;5937
1518;0,8;7,25;568,5;0,9;0;2,19;36,79;2,1;0,92;444,11;5937
1519;0,81;7,51;580,53;0,92;0;2,19;36,83;2,1;0,93;456,04;5938
1520;0,81;7,48;582,97;0,93;0;2,16;36,87;2,1;0,92;458,39;5938
1521;0,81;7,45;578,18;0,92;0;2,21;36,91;2,1;0,92;453,5;5939
1522;0,8;7,29;576,77;0,91;0;2,16;36,95;2,1;0,92;451,99;5939
1523;0,81;7,16;575,46;0,88;0;2,24;36,99;2,1;0,93;450,57;5940
1524;0,81;7;574,99;0,87;0;2,24;37,02;2,1;0,92;450,01;5940
1525;0,81;7,09;576,02;0,88;0;2,19;37,06;2,1;0,92;450,94;5941
1526;0,8;7,35;582,88;0,92;0;2,21;37,1;2,2;0,92;457,7;5941
1527;0,8;7,45;575,08;0,94;0;2,21;37,14;2,2;0,91;449,81;5941
1528;0,8;7,45;571,6;0,93;0;2,19;37,18;2,1;0,92;446,23;5942
1529;0,79;7,54;573,39;0,95;0;2,16;37,22;2,1;0,91;447,92;5942
1530;0,79;7,64;576,77;0,97;0;2,16;37,25;2,1;0,91;451,2;5943
1531;0,61;8,64;552,9;1,42;0;2,19;37,29;0,2;0,72;427,24;5947
1532;0,8;8,16;574,33;1,02;0;2,23;37,33;2;0,91;448,56;5948
1533;0,79;8,03;573,29;1,01;0;2,16;37,37;2;0,91;447,43;5948
1534;0,79;8;573,39;1,02;0;2,16;37,41;2;0,9;447,43;5949
1535;0,79;8,09;581,28;1,03;0;2,19;37,44;2;0,9;455,22;5949
1536;0,79;8;581,66;1,01;0;2,19;37,48;2,1;0,91;455,5;5950
1537;0,8;7,93;579,68;1;0;2,24;37,52;2,1;0,91;453,43;5950
1538;0,79;7,8;573,86;0,99;0;2,19;37,56;2;0,91;447,51;5951
1539;0,79;7,67;562,68;0,97;0;2,26;37,6;2;0,9;436,23;5951
1540;0,79;7,7;561,27;0,98;0;2,16;37,64;2;0,9;434,72;5951
1541;0,79;7,87;577,52;0,99;0;2,29;37,68;2;0,91;450,88;5952
1542;0,79;7,7;580,15;0,98;0;2,19;37,72;2;0,9;453,41;5952
1543;0,79;7,54;577,15;0,95;0;2,28;37,76;2;0,91;450,3;5953
1544;0,8;7,51;574,8;0,94;0;2,23;37,79;2,1;0,92;447,86;5953
1545;0,8;7,61;578,27;0,95;0;2,26;37,83;2;0,92;451,24;5954
1546;0,81;7,67;585,7;0,94;0;2,29;37,87;2,1;0,93;458,56;5954
1547;0,81;7,87;588,14;0,97;0;2,32;37,91;2,1;0,93;460,91;5955
1548;0,82;7,83;589,55;0,96;0;2,21;37,95;2;0,94;462,22;5955
1549;0,82;7,9;585,6;0,96;0;2,24;37,99;2;0,94;458,17;5956
1550;0,84;8,03;580,44;0,96;0;2,29;38,03;2;0,96;452,91;5956
1551;0,83;8,16;573,67;0,98;0;2,28;38,07;2;0,95;446,04;5957
1552;0,84;8,35;580,62;0,99;0;2,23;38,11;2;0,96;452,9;5957
1553;0,84;8,61;600,73;1,03;0;2,4;38,15;2;0,96;472,91;5958
1554;0,85;8,54;604,12;1;0;2,24;38,19;2;0,97;476,19;5958
1555;0,84;8,06;589,55;0,96;0;2,32;38,23;2;0,96;461,53;5959
1556;0,84;7,93;582,88;0,94;0;2,21;38,27;2;0,96;454,76;5959
1557;0,84;7,83;581,28;0,93;0;2,26;38,31;2,1;0,96;453,07;5960
1558;0,83;7,83;599,98;0,94;0;2,29;38,35;2;0,95;471,67;5960
1559;0,83;7,77;604,3;0,94;0;2,33;38,39;2;0,95;475,89;5961
1560;0,83;7,74;608,81;0,93;0;2,33;38,43;2;0,95;480,3;5961
1561;0,83;7,9;610,98;0,95;0;2,24;38,47;2;0,95;482,37;5961
1562;0,83;7,96;609,75;0,96;0;2,26;38,51;2,1;0,95;481,05;5962
1563;0,83;8,06;610,13;0,97;0;2,28;38,55;2;0,95;481,32;5962
1564;0,82;7,9;608,34;0,97;0;2,33;38,59;2,1;0,94;479,44;5963
1565;0,82;7,8;610,13;0,95;0;2,19;38,63;2,1;0,94;481,13;5963
1566;0,81;7,87;610,51;0,97;0;2,24;38,67;2,1;0,93;481,41;5964
1567;0,81;7,96;607,31;0,98;0;2,29;38,71;2,1;0,93;478,11;5964
1568;0,82;8,12;604,12;0,99;0;2,26;38,75;2,1;0,94;474,82;5965
1569;0,81;8,06;598,2;0,99;0;2,29;38,79;2;0,93;468,8;5965
1570;0,81;8,06;598,2;0,99;0;2,29;38,79;2;0,93;468,8;6081
1571;0,81;8,06;598,2;0,99;0;2,29;38,79;2;0,93;468,8;6081
1572;0,85;7,12;538,71;0,84;0;2,33;38,83;2,1;0,96;409,03;6082
1573;0,84;7,83;562,39;0,93;0;2,35;38,87;2,1;0,95;432,61;6082
1574;0,83;7,96;577,34;0,95;0;2,29;38,91;2,1;0,95;447,45;6083
1575;0,84;8,16;596,22;0,97;0;2,35;38,95;2,1;0,96;466,24;6083
1576;0,83;7,93;594,34;0,96;0;2,35;38,99;2,1;0,95;464,26;6083
1577;0,82;7,74;613,7;0,95;0;2,4;39,03;2,1;0,94;483,52;6084
1578;0,82;7,67;614,55;0,93;0;2,4;39,07;2,1;0,95;484,27;6084
1579;0,83;7,83;619,71;0,95;0;2,35;39,12;2,1;0,95;489,34;6085
1580;0,83;7,64;617,18;0,92;0;2,35;39,16;2,1;0,95;486,7;6085
1581;0,83;7,61;618,02;0,91;0;2,4;39,2;2,1;0,96;487,45;6086
1582;0,83;7,48;614,17;0,9;0;2,28;39,24;2,1;0,96;483,5;6086
1583;0,85;7,51;602,61;0,89;0;2,35;39,28;2,1;0,97;471,84;6087
1584;0,84;7,32;593,87;0,87;0;2,4;39,32;2,1;0,96;463,01;6087
1585;0,83;7;584,19;0,84;0;2,43;39,36;2,1;0,95;453,23;6088
1586;0,82;6,54;582,22;0,79;0;2,43;39,41;2,2;0,94;451,16;6088
1587;0,82;6,71;581,75;0,81;0;2,4;39,45;2,1;0,94;450,59;6089
1588;0,82;6,96;583,82;0,85;0;2,38;39,49;2,1;0,93;452,56;6089
1589;0,81;7,19;590,11;0,88;0;2,38;39,53;2;0,93;458,76;6090
1590;0,81;7,22;595,85;0,89;0;2,35;39,57;2,1;0,93;464,39;6090
1591;0,82;7,32;601,95;0,89;0;2,38;39,61;2,1;0,94;470,4;6091
1592;0,81;7,41;602,24;0,91;0;2,35;39,65;2,1;0,93;470,59;6091
1593;0,81;7,32;602,99;0,91;0;2,43;39,7;2,1;0,93;471,24;6091
1594;0,8;7,03;599,98;0,88;0;2,43;39,74;2,1;0,92;468,13;6092
1595;0,81;6,96;601,48;0,86;0;2,48;39,78;2,1;0,93;469,54;6092
1596;0,8;7;604,59;0,87;0;2,43;39,82;2,1;0,92;472,54;6093
1597;0,8;6,9;596,88;0,86;0;2,4;39,87;2,1;0,92;464,74;6093
1598;0,81;6,54;602,24;0,81;0;2,46;39,91;2,1;0,93;470;6094
1599;0,82;6,42;607,69;0,78;0;2,43;39,95;2,1;0,94;475,35;6094
1600;0,82;6,38;614,45;0,78;0;2,45;39,99;2,1;0,95;482,02;6095
1601;0,83;5,96;603,83;0,72;0;2,43;40,04;2,1;0,95;471,3;6095
