Location:;huelva
Date:;12/18/2024 14:53:22
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;681062
Lon.:;4124948
Comments:;preforo a 3 m
Operator:;Alejandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3950;21,4;3943;21,36;0,04
Z. Fs:;7785;250,98;7785;250,98;0
Z. U2:;31778;2986,09;35693;3353,97;367,88
Z. Tilt:;6005;0,48;158003;10,36;9,88
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
908;0,5;5,45;339,22;1,08;0;3,19;20,2;2,1;0,57;269,77;1307
909;0,5;5,42;333,4;1,08;0;3,19;20,25;2,1;0,57;263,84;1307
910;0,51;5,35;330,2;1,04;0;3,25;20,31;2,1;0,58;260,55;1308
911;0,51;5,29;320,43;1,03;0;3,25;20,37;2,1;0,58;250,68;1308
912;0,5;5,19;319,96;1,03;0;3,19;20,42;2,1;0,57;250,11;1309
913;0,5;5,16;324,09;1,02;0;3,25;20,48;2,1;0,57;254,15;1309
914;0,5;5,35;331,89;1,06;0;3,25;20,54;2,1;0,57;261,85;1309
915;0,5;5,45;333,58;1,09;0;3,19;20,59;2,1;0,57;263,44;1310
916;0,5;5,32;336,12;1,07;0;3,25;20,65;2,1;0,57;265,88;1311
917;0,49;5,35;340,54;1,09;0;3,25;20,71;2,1;0,56;270,2;1311
918;0,49;5,45;344,39;1,11;0;3,25;20,76;2,1;0,56;273,95;1311
919;0,5;5,38;338,94;1,07;0;3,25;20,82;2,1;0,57;268,41;1312
920;0,5;5,25;338,19;1,04;0;3,31;20,88;2,1;0,57;267,56;1312
921;0,5;5,22;342,32;1,05;0;3,25;20,93;2,1;0,57;271,59;1313
922;0,5;5,29;342,51;1,06;0;3,31;20,99;2,1;0,57;271,68;1313
923;0,5;5,25;339,41;1,05;0;3,25;21,05;2,1;0,57;268,48;1314
924;0,5;5,22;336,87;1,04;0;3,25;21,11;2,2;0,57;265,85;1314
925;0,5;5,29;341,01;1,05;0;3,25;21,16;2,1;0,57;269,88;1315
926;0,51;5,22;338,94;1,03;0;3,31;21,22;2,1;0,58;267,72;1315
927;0,51;5,19;337,53;1,02;0;3,25;21,28;2,1;0,58;266,21;1315
928;0,51;5,16;335,46;1;0;3,31;21,33;2,1;0,58;264,05;1316
929;0,52;5,25;333,96;1,01;0;3,31;21,39;2,1;0,59;262,44;1316
930;0,52;5,29;337,15;1,02;0;3,31;21,45;2,1;0,59;265,54;1317
931;0,53;5,38;343,36;1,02;0;3,31;21,51;2,1;0,59;271,65;1317
932;0,53;5,48;345,33;1,04;0;3,31;21,57;2,1;0,59;273,52;1318
933;0,53;5,51;323,44;1,04;0;3,31;21,62;2,1;0,6;251,53;1318
934;0,53;5,48;322,59;1,03;0;3,31;21,68;2,1;0,6;250,58;1319
935;0,53;5,61;326,44;1,06;0;3,31;21,74;2,1;0,6;254,34;1319
936;0,53;5,96;334,81;1,14;0;3,38;21,8;2,1;0,59;262,6;1320
937;0,53;6,06;340,54;1,15;0;3,31;21,86;2,1;0,59;268,24;1320
938;0,51;6,19;348,71;1,2;0;3,31;21,91;2,1;0,58;276,31;1321
939;0,52;6,25;350,87;1,2;0;3,44;21,97;2,1;0,59;278,38;1321
940;0,52;6,29;351,16;1,21;0;3,38;22,03;2,1;0,59;278,56;1321
941;0,51;6,25;348,34;1,23;0;3,38;22,09;2,1;0,58;275,64;1322
942;0,51;6,16;342,79;1,21;0;3,44;22,15;2,1;0,58;270;1322
943;0,51;6,19;346,36;1,22;0;3,38;22,21;2,1;0,58;273,48;1323
944;0,51;6,13;343,36;1,2;0;3,38;22,27;2,2;0,58;270,37;1323
945;0,5;6,06;344,01;1,2;0;3,38;22,33;2,1;0,57;270,93;1324
946;0,5;6,25;349,18;1,24;0;3,38;22,39;2,1;0,57;276;1324
947;0,5;6,29;348,15;1,25;0;3,44;22,45;2,1;0,57;274,87;1325
948;0,5;6,19;346,65;1,23;0;3,44;22,51;2,1;0,57;273,27;1325
949;0,5;5,93;352,75;1,18;0;3,38;22,57;2,1;0,57;279,28;1326
950;0,5;5,8;352,85;1,15;0;3,44;22,63;2,1;0,57;279,27;1326
951;0,51;5,64;351,91;1,11;0;3,38;22,68;2,1;0,58;278,23;1326
952;0,51;5,58;351,06;1,1;0;3,44;22,74;2,1;0,58;277,29;1327
953;0,51;5,54;342,98;1,08;0;3,38;22,8;2,1;0,58;269,11;1327
954;0,51;5,51;343,36;1,07;0;3,44;22,86;2,2;0,58;269,39;1328
955;0,52;5,51;344,95;1,06;0;3,44;22,92;2,1;0,59;270,89;1328
956;0,52;5,45;334,71;1,05;0;3,44;22,98;2,1;0,59;260,55;1329
957;0,53;5,38;330,11;1,01;0;3,44;23,04;2,1;0,6;255,85;1329
958;0,54;5,45;335,46;1,02;0;3,44;23,1;2,1;0,6;261,1;1330
959;0,53;5,61;343,26;1,06;0;3,5;23,16;2,1;0,6;268,8;1330
960;0,53;5,64;342,23;1,07;0;3,5;23,23;2,1;0,59;267,67;1331
961;0,53;5,77;342,6;1,1;0;3,5;23,29;2,1;0,59;267,95;1331
962;0,53;5,77;344,86;1,09;0;3,44;23,35;2,1;0,6;270,11;1332
963;0,53;5,87;347,87;1,12;0;3,44;23,41;2,2;0,6;273,02;1332
964;0,52;5,9;341,85;1,13;0;3,5;23,47;2,2;0,59;266,9;1332
965;0,52;5,93;346,18;1,14;0;3,5;23,53;2,1;0,59;271,13;1333
966;0,52;6,03;358,67;1,16;0;3,44;23,59;2,1;0,59;283,53;1333
967;0,53;6;356,7;1,14;0;3,5;23,65;2,3;0,6;281,46;1334
968;0,53;6;356,7;1,14;0;3,5;23,65;2,3;0,6;281,46;1415
969;0,53;6;356,7;1,14;0;3,5;23,65;2,3;0,6;281,46;1416
970;0,51;4,16;343,07;0,81;0;3,44;23,71;2,1;0,58;267,54;1416
971;0,51;4,13;347,21;0,8;0;3,5;23,77;2,1;0,58;271,57;1417
972;0,52;4,13;353,32;0,79;0;3,63;23,83;2,1;0,59;277,58;1417
973;0,52;4,26;359,14;0,82;0;3,5;23,89;2,1;0,59;283,31;1418
974;0,52;4,29;361,68;0,82;0;3,5;23,96;2,1;0,59;285,75;1418
975;0,53;4,22;356,89;0,8;0;3,56;24,02;2,1;0,6;280,86;1419
976;0,3;-0,32;315,64;0;0;3,56;24,08;0;0,37;239,51;1482
977;0,53;4,35;307,37;0,83;0;3,56;24,14;2,1;0,59;231,14;1483
978;0,53;4,32;310;0,81;0;3,56;24,2;2,1;0,59;233,68;1483
979;0,53;4,35;316,95;0,82;0;3,63;24,27;2,1;0,59;240,53;1484
980;0,54;4,61;322,31;0,86;0;3,56;24,33;2,1;0,6;245,79;1484
981;0,53;4,58;329,36;0,86;0;3,56;24,39;2,1;0,6;252,74;1484
982;0,53;4,64;339,32;0,88;0;3,56;24,45;2,1;0,59;262,6;1485
983;0,51;4,58;352,1;0,89;0;3,63;24,52;2,2;0,59;275,28;1485
984;0,51;4,61;354,26;0,9;0;3,69;24,58;2,2;0,59;277,35;1486
985;0,51;4,58;352;0,89;0;3,63;24,64;2,1;0,59;274,99;1486
986;0,51;4,58;353,97;0,89;0;3,63;24,71;2,1;0,59;276,87;1487
987;0,52;4,61;351,34;0,89;0;3,56;24,77;2,1;0,59;274,14;1487
988;0,51;4,67;348,43;0,92;0;3,56;24,83;2,1;0,58;271,13;1488
989;0,52;4,67;345,42;0,9;0;3,57;24,89;2,1;0,59;268,02;1488
990;0,51;4,58;337,62;0,89;0;3,69;24,96;2,1;0,58;260,13;1488
991;0,51;4,58;338,94;0,9;0;3,56;25,02;2,1;0,58;261,34;1489
992;0,51;4,64;339,22;0,91;0;3,63;25,08;2,2;0,58;261,53;1489
993;0,51;4,58;340,91;0,89;0;3,56;25,15;2,1;0,58;263,12;1490
994;0,51;4,61;341,48;0,91;0;3,63;25,21;2,2;0,58;263,59;1490
995;0,5;4,35;328,04;0,86;0;3,63;25,27;2,1;0,57;250,05;1491
996;0,51;4,48;335,84;0,88;0;3,69;25,34;1,5;0,58;257,75;1492
997;0,5;4,55;318,17;0,91;0;3,69;25,4;0;0,56;239,99;1503
998;0,51;4,48;318,64;0,88;0;3,63;25,46;2;0,57;240,36;1503
999;0,51;4,32;329,26;0,84;0;3,69;25,53;2;0,58;250,88;1504
1000;0,52;4,35;329,92;0,84;0;3,63;25,59;2;0,59;251,44;1504
1001;0,52;4,26;330,67;0,82;0;3,63;25,66;2;0,59;252,09;1505
1002;0,53;4,22;328,7;0,8;0;3,75;25,72;2;0,6;250,02;1505
1003;0,54;4,19;323,34;0,78;0;3,69;25,79;2,1;0,6;244,57;1506
1004;0,54;4,09;316,2;0,76;0;3,75;25,85;2;0,6;237,33;1506
1005;0,53;4,29;319,11;0,81;0;3,75;25,92;2;0,59;240,14;1507
1006;0,52;4,29;312,25;0,82;0;3,63;25,98;2;0,58;233,18;1507
1007;0,52;4,32;327,38;0,83;0;3,69;26,04;1,9;0,59;248,22;1508
1008;0,53;4;339,22;0,75;0;3,69;26,11;2;0,6;259,96;1508
1009;0,53;3,77;342,51;0,72;0;3,75;26,17;2;0,59;263,15;1509
1010;0,53;3,64;351,44;0,69;0;3,75;26,24;2;0,6;271,98;1509
1011;0,53;3,71;358,67;0,7;0;3,75;26,3;2;0,6;279,11;1510
1012;0,54;3,48;354,16;0,64;0;3,75;26,37;2;0,61;274,51;1510
1013;0,54;3,45;354,44;0,64;0;3,69;26,43;2;0,61;274,69;1511
1014;0,54;3,51;347,96;0,65;0;3,69;26,5;2;0,61;268,11;1511
1015;0,54;3,58;352,1;0,67;0;3,69;26,56;2;0,61;272,14;1512
1016;0,54;3,64;353,69;0,68;0;3,75;26,63;2;0,61;273,64;1512
1017;0,54;3,87;367,69;0,72;0;3,81;26,69;2;0,61;287,55;1513
1018;0,54;3,97;368,45;0,74;0;3,69;26,76;2;0,61;288,2;1513
1019;0,54;3,97;363,09;0,74;0;3,75;26,82;2;0,61;282,75;1514
1020;0,53;3,97;352,47;0,75;0;3,81;26,89;2;0,6;272,03;1514
1021;0,53;4,09;358,67;0,78;0;3,75;26,96;2;0,6;278,13;1515
1022;0,53;4,26;361,68;0,8;0;3,81;27,02;2;0,6;281,04;1515
1023;0,53;4,38;347,02;0,83;0;3,81;27,09;2,1;0,6;266,28;1515
1024;0,54;4,42;348,43;0,82;0;3,75;27,15;2,1;0,61;267,6;1516
1025;0,54;4,55;352,57;0,85;0;3,75;27,22;2;0,61;271,63;1516
1026;0,54;4,67;358,67;0,87;0;3,81;27,29;2;0,61;277,64;1517
1027;0,53;4,93;368,63;0,94;0;3,81;27,35;2;0,6;287,51;1517
1028;0,53;4,93;366,94;0,93;0;3,88;27,42;2;0,6;285,72;1518
1029;0,53;4,9;362,53;0,92;0;3,81;27,49;2;0,6;281,2;1518
1030;0,54;4,9;355,48;0,9;0;3,75;27,55;2;0,61;274,06;1519
1031;0,53;4,87;352,94;0,92;0;3,75;27,62;2;0,6;271,42;1519
1032;0,53;5,03;356,42;0,95;0;3,75;27,68;2;0,6;274,8;1520
1033;0,54;5,16;360,46;0,96;0;3,81;27,75;2;0,61;278,74;1520
1034;0,53;5,03;356,89;0,95;0;3,81;27,82;2;0,6;275,07;1521
1035;0,53;5;360,27;0,94;0;3,88;27,88;2;0,6;278,36;1521
1036;0,53;5,13;366,47;0,97;0;3,88;27,95;2;0,6;284,46;1522
1037;0,53;5,16;369,29;0,97;0;3,88;28,02;2;0,6;287,18;1522
1038;0,54;4,96;367,41;0,93;0;3,88;28,09;2;0,61;285,2;1523
1039;0,55;4,77;360,65;0,87;0;3,81;28,15;2;0,62;278,34;1523
1040;0,54;4,55;355,85;0,84;0;3,81;28,22;2;0,61;273,45;1524
1041;0,54;4,58;351,91;0,85;0;3,81;28,29;2;0,61;269,41;1524
1042;0,54;4,58;354,16;0,85;0;3,82;28,35;2;0,61;271,56;1525
1043;0,54;4,58;347,4;0,85;0;3,88;28,42;2,1;0,61;264,7;1525
1044;0,54;4,48;339,03;0,84;0;3,88;28,49;2,1;0,6;256,24;1526
1045;0,54;4,42;348,71;0,82;0;3,88;28,56;2;0,61;265,82;1526
1046;0,53;4,35;366,57;0,82;0;3,81;28,62;2;0,6;283,57;1527
1047;0,53;4,42;371,55;0,84;0;3,81;28,69;2;0,6;288,46;1527
1048;0,53;4,61;384,51;0,88;0;3,88;28,76;2;0,6;301,33;1528
1049;0,54;4,58;388,18;0,85;0;4;28,83;2;0,61;304,89;1528
1050;0,53;4,51;383,57;0,85;0;3,94;28,89;2;0,61;300,19;1529
1051;0,54;4,42;372,39;0,82;0;3,88;28,96;2;0,61;288,91;1529
1052;0,54;4,45;370,79;0,83;0;3,94;29,03;2;0,61;287,21;1530
1053;0,54;4,45;370,89;0,83;0;4;29,1;2;0,61;287,21;1530
1054;0,53;4,38;367,32;0,83;0;3,94;29,17;2;0,6;283,54;1531
1055;0,53;4,32;368,92;0,81;0;3,94;29,24;2;0,6;285,04;1531
1056;0,53;4,32;371,08;0,81;0;3,88;29,31;2;0,61;287,1;1531
1057;0,54;4,51;366,47;0,84;0;3,94;29,37;2;0,61;282,4;1532
1058;0,54;4,48;361,3;0,84;0;3,94;29,44;2;0,61;277,13;1532
1059;0,57;4,32;356,7;0,76;0;4;29,51;2;0,64;272,43;1533
1060;0,58;4,29;353,6;0,74;0;3,94;29,58;2;0,65;269,23;1533
1061;0,6;4,29;346,46;0,72;0;3,88;29,65;2;0,67;261,99;1534
1062;0,63;4,22;324,66;0,67;0;4;29,72;2;0,7;240,09;1535
1063;0,65;4,29;298,91;0,66;0;4;29,79;2,1;0,71;214,25;1535
1064;0,67;4,38;288,95;0,66;0;4;29,86;2;0,72;204,19;1535
1065;0,68;4,67;283,88;0,69;0;4;29,93;2;0,73;199,02;1536
1066;0,68;4,67;283,88;0,69;0;4;29,93;2;0,73;199,02;2009
1067;0,68;4,67;283,88;0,69;0;4;29,93;2;0,73;199,02;2010
1068;0,81;7,06;129,21;0,87;0;4;30;2;0,84;44,05;2010
1069;0,77;8,45;172,43;1,09;0;4;30,07;2;0,81;87,18;2010
1070;0,76;8,58;196,02;1,12;0;3,94;30,14;1,9;0,8;110,67;2011
1071;0,77;8,16;210,2;1,06;0;4;30,21;2;0,81;124,76;2011
1072;0,73;6,83;203,82;0,93;0;3,94;30,28;2;0,77;118,27;2012
1073;0,7;6,87;208,23;0,98;0;3,94;30,34;2;0,74;122,59;2012
1074;0,64;7,16;242,53;1,12;0;4;30,41;2;0,69;156,79;2013
1075;0,6;6,77;255,31;1,14;0;4;30,48;2;0,65;169,47;2013
1076;0,57;6,64;271,1;1,16;0;4;30,55;2;0,63;185,16;2014
1077;0,55;6,06;316,29;1,11;0;4,13;30,63;2;0,61;230,26;2014
1078;0,55;5,32;324,09;0,96;0;4,06;30,7;2;0,62;237,96;2015
1079;0,55;4,8;329,64;0,87;0;4;30,77;2;0,62;243,41;2015
1080;0,56;4,58;335,93;0,81;0;4,06;30,84;2;0,63;249,61;2016
1081;0,56;4,58;342,04;0,82;0;4;30,91;2;0,63;255,61;2016
1082;0,56;4,32;351,91;0,77;0;4;30,98;2;0,63;265,38;2017
1083;0,58;3,9;348,05;0,67;0;4;31,05;2;0,65;261,43;2017
1084;0,58;3,51;314,88;0,61;0;4;31,12;2;0,64;228,16;2018
1085;0,57;3,64;324,09;0,63;0;4,19;31,19;2;0,64;237,27;2018
1086;0,56;3,64;308,4;0,65;0;4,06;31,26;1,9;0,63;221,48;2019
1087;0,56;3,71;308,02;0,66;0;4;31,33;1,9;0,62;221,01;2019
1088;0,55;3,93;310,28;0,71;0;4,06;31,4;2;0,61;223,17;2020
1089;0,54;4;334,24;0,74;0;4,06;31,47;2;0,61;247,03;2020
1090;0,54;4,06;345,33;0,75;0;4,13;31,54;2;0,61;258,02;2021
1091;0,55;4,16;363,28;0,76;0;4,06;31,61;2;0,62;275,87;2021
1092;0,55;4,29;370,89;0,78;0;4,06;31,68;2;0,62;283,38;2022
1093;0,54;4,35;374,08;0,8;0;4,06;31,76;2;0,62;286,48;2022
1094;0,55;4,26;380;0,78;0;4,06;31,83;2;0,62;292,3;2023
1095;0,55;4,26;383,1;0,77;0;4,13;31,9;2;0,63;295,31;2023
1096;0,55;4,35;372,67;0,8;0;4,13;31,97;2;0,62;284,78;2024
1097;0,55;4,42;369,29;0,8;0;4,13;32,04;2;0,63;281,3;2024
1098;0,55;4,45;373,61;0,81;0;4,19;32,12;2;0,63;285,52;2025
1099;0,55;4,16;372,2;0,76;0;4,13;32,19;2;0,62;284,01;2025
1100;0,55;4,32;373,43;0,79;0;4,13;32,26;2;0,62;285,14;2026
1101;0,55;4,35;382,82;0,8;0;4,13;32,33;2;0,62;294,43;2026
1102;0,55;4,09;381,7;0,75;0;4,13;32,4;2,1;0,62;293,21;2027
1103;0,55;4,03;379,35;0,74;0;4,19;32,48;2;0,62;290,76;2027
1104;0,55;3,97;375,4;0,72;0;4,19;32,55;2;0,63;286,72;2028
1105;0,56;4,03;382,07;0,72;0;4,19;32,62;2;0,63;293,29;2028
1106;0,57;4,29;383,67;0,75;0;4,13;32,69;1,9;0,65;294,79;2029
1107;0,57;4,38;387,52;0,77;0;4,13;32,77;2;0,65;298,54;2029
1108;0,57;4,42;390,06;0,78;0;4,19;32,84;2;0,65;300,98;2030
1109;0,57;4,55;375,31;0,8;0;4,13;32,91;2;0,64;286,13;2030
1110;0,57;4,42;362,62;0,78;0;4,19;32,98;2;0,64;273,35;2031
1111;0,57;4,51;368,54;0,79;0;4,25;33,06;2;0,64;279,17;2031
1112;0,57;4,51;351,44;0,79;0;4,13;33,13;2;0,64;261,97;2032
1113;0,57;4,58;359,99;0,8;0;4,25;33,2;2;0,64;270,42;2032
1114;0,56;4,64;376,06;0,82;0;4,25;33,28;2;0,64;286,39;2033
1115;0,56;4,71;382,26;0,84;0;4,19;33,35;2;0,64;292,5;2033
1116;0,56;4,87;390,43;0,86;0;4,19;33,42;2;0,64;300,57;2034
1117;0,57;4,93;383,29;0,86;0;4,19;33,5;2;0,65;293,33;2034
1118;0,57;4,87;385,45;0,86;0;4,19;33,57;2;0,65;295,4;2035
1119;0,57;4,87;385,45;0,86;0;4,19;33,64;2;0,65;295,3;2035
1120;0,57;4,93;398,8;0,87;0;4,31;33,72;2;0,65;308,55;2036
1121;0,58;4,84;390,81;0,83;0;4,25;33,79;2;0,66;300,46;2036
1122;0,58;4,9;381,98;0,85;0;4,19;33,87;2,1;0,66;291,53;2037
1123;0,58;4,9;381,98;0,85;0;4,19;33,94;2;0,66;291,43;2037
1124;0,59;5,25;383,86;0,9;0;4,31;34,01;2;0,66;293,21;2037
1125;0,59;5,13;387,9;0,87;0;4,25;34,09;1,9;0,67;297,15;2038
1126;0,59;5,13;387,9;0,87;0;4,25;34,16;1,9;0,67;297,06;2039
1127;0,6;5,16;394,57;0,87;0;4,25;34,24;2;0,67;303,63;2039
1128;0,6;5,22;397,58;0,88;0;4,25;34,31;2;0,68;306,54;2040
1129;0,6;5,29;389,4;0,89;0;4,37;34,39;2;0,67;298,27;2040
1130;0,61;5,48;396,54;0,9;0;4,31;34,46;2;0,69;305,31;2041
1131;0,61;5,54;392,22;0,91;0;4,25;34,54;1,3;0,69;300,89;2041
1132;0,44;2,03;388,46;0,46;0;4,25;34,61;0,1;0,52;297,03;2048
1133;0,61;5,67;379,25;0,93;0;4,25;34,68;2;0,69;287,72;2049
1134;0,62;5,74;380,94;0,92;0;4,25;34,76;2;0,7;289,32;2050
1135;0,63;5,67;378,5;0,9;0;4,31;34,83;2;0,71;286,78;2050
1136;0,63;5,64;377,18;0,89;0;4,38;34,91;2;0,71;285,36;2051
1137;0,63;5,61;378,03;0,89;0;4,37;34,99;2;0,71;286,11;2051
1138;0,64;5,67;380,19;0,88;0;4,31;35,06;2;0,72;288,17;2052
1139;0,64;5,8;381,32;0,9;0;4,31;35,14;2;0,72;289,2;2052
1140;0,64;5,9;389,31;0,92;0;4,31;35,21;2;0,72;297,09;2053
1141;0,64;6,06;397,11;0,95;0;4,31;35,29;2;0,72;304,79;2053
1142;0,65;6,19;400,86;0,95;0;4,31;35,36;2;0,73;308,45;2053
1143;0,64;6,45;394,29;1,01;0;4,37;35,44;2;0,72;301,78;2054
1144;0,63;6,54;391;1,03;0;4,31;35,51;2;0,71;298,39;2054
1145;0,63;6,58;386,49;1,05;0;4,44;35,59;2;0,71;293,78;2055
1146;0,61;6,64;384,7;1,09;0;4,38;35,67;1,9;0,68;291,9;2056
1147;0,61;6,67;398,61;1,1;0;4,38;35,74;2;0,69;305,71;2056
1148;0,61;6,74;410,36;1,1;0;4,38;35,82;2;0,69;317,36;2057
1149;0,61;6,71;413,17;1,1;0;4,38;35,9;2;0,69;320,08;2057
1150;0,61;6,74;415,71;1,1;0;4,38;35,97;2;0,7;322,52;2057
1151;0,62;6,74;410,92;1,09;0;4,38;36,05;2;0,7;317,63;2058
1152;0,62;6,74;408,01;1,09;0;4,38;36,13;2;0,7;314,61;2058
1153;0,62;6,58;407,25;1,06;0;4,5;36,2;2;0,7;313,76;2059
1154;0,62;6,42;405,28;1,04;0;4,44;36,28;2;0,7;311,69;2059
1155;0,62;6,35;401,99;1,03;0;4,38;36,36;2;0,7;308,31;2060
1156;0,62;6,38;398,8;1,02;0;4,44;36,43;2;0,7;305,01;2060
1157;0,63;6,35;394,1;1,01;0;4,44;36,51;2;0,71;300,22;2061
1158;0,64;6,32;392,69;0,99;0;4,44;36,59;2;0,72;298,71;2061
1159;0,63;6,48;388,08;1,02;0;4,44;36,67;2;0,71;294,01;2062
1160;0,64;6,25;383,86;0,97;0;4,44;36,74;2;0,72;289,68;2062
1161;0,63;6,06;387,15;0,96;0;4,44;36,82;2;0,71;292,87;2063
1162;0,64;6,16;389,59;0,96;0;4,38;36,9;2;0,72;295,22;2063
1163;0,64;6,16;382,26;0,96;0;4,5;36,98;2;0,72;287,79;2064
1164;0,63;6,16;381,41;0,97;0;4,44;37,05;2;0,71;286,84;2064
1165;0,63;6,29;381,41;1;0;4,44;37,13;2,2;0,7;286,75;2065
1166;0,63;6,48;394,85;1,03;0;4,44;37,21;1,9;0,71;300,09;2065
1167;0,63;6,48;394,85;1,03;0;4,44;37,21;1,9;0,71;300,09;2152
1168;0,63;6,48;394,85;1,03;0;4,44;37,21;1,9;0,71;300,09;2153
1169;0,63;5,77;345,52;0,91;0;4,56;37,29;2;0,7;250,46;2153
1170;0,63;6,13;364,03;0,97;0;4,44;37,37;2;0,71;268,87;2154
1171;0,64;6,29;367,13;0,98;0;4,44;37,44;2;0,72;271,88;2154
1172;0,64;6,51;374,18;1,01;0;4,44;37,52;2;0,72;278,82;2155
1173;0,64;6,87;395,04;1,07;0;4,5;37,6;2;0,72;299,59;2155
1174;0,64;6,9;403,87;1,08;0;4,5;37,68;2;0,72;308,32;2156
1175;0,63;7,09;410,45;1,13;0;4,5;37,76;2;0,71;314,8;2156
1176;0,63;6,93;413,36;1,1;0;4,44;37,83;2;0,71;317,62;2157
1177;0,63;6,9;418,81;1,1;0;4,56;37,91;2;0,71;322,97;2157
1178;0,63;6,83;415,43;1,09;0;4,56;37,99;2;0,71;319,49;2158
1179;0,64;6,83;398,42;1,07;0;4,56;38,07;2;0,72;302,38;2158
1180;0,63;6,38;400,68;1,01;0;4,5;38,15;2;0,71;304,54;2159
1181;0,63;6,58;414,21;1,05;0;4,56;38,23;2;0,71;317,97;2159
1182;0,62;6,58;418,25;1,06;0;4,56;38,31;2;0,71;321,91;2160
1183;0,63;6,42;417,78;1,01;0;4,5;38,39;2;0,72;321,35;2160
1184;0,63;6,48;428,96;1,03;0;4,5;38,47;2;0,71;332,43;2161
1185;0,62;6,22;385,92;1,01;0;4,5;38,54;2;0,69;289,3;2161
1186;0,62;6,13;410,73;0,98;0;4,56;38,62;1,9;0,71;314;2162
1187;0,61;6,06;420,6;1;0;4,56;38,7;1,9;0,69;323,77;2162
1188;0,61;6,09;427,46;1;0;4,56;38,78;2;0,7;330,53;2163
1189;0,61;6,09;427,55;1;0;4,63;38,86;2;0,7;330,53;2163
1190;0,61;5,9;421,07;0,96;0;4,63;38,94;2;0,7;323,95;2164
1191;0,61;5,87;428,77;0,96;0;4,56;39,02;2;0,7;331,56;2164
1192;0,61;5,84;430,93;0,95;0;4,63;39,1;2;0,7;333,62;2165
1193;0,6;6;433,85;1;0;4,56;39,18;2;0,69;336,43;2165
1194;0,61;5,58;433,38;0,92;0;4,57;39,26;2;0,69;335,87;2166
1195;0,62;5,45;430,56;0,88;0;4,63;39,34;2;0,7;332,95;2166
1196;0,61;5,38;432,44;0,89;0;4,63;39,43;2;0,69;334,73;2166
1197;0,61;5,35;424,54;0,88;0;4,69;39,51;2;0,69;326,74;2167
1198;0,61;5,35;421,26;0,88;0;4,69;39,59;2;0,69;323,35;2168
1199;0,61;5,45;417,21;0,9;0;4,69;39,67;2;0,69;319,21;2168
1200;0,61;5,22;413,08;0,85;0;4,63;39,75;2;0,69;314,98;2169
1201;0,61;5,22;412,23;0,85;0;4,63;39,83;2;0,69;314,04;2169
1202;0,61;5,42;407,63;0,89;0;4,63;39,91;2,1;0,69;309,33;2170
1203;0,6;5,48;412,52;0,91;0;4,63;39,99;2;0,68;314,12;2170
1204;0,61;5,45;413,36;0,89;0;4,63;40,07;2;0,69;314,87;2170
1205;0,6;5,42;418,25;0,9;0;4,69;40,16;1,9;0,68;319,66;2171
1206;0,6;5,38;414,49;0,9;0;4,75;40,24;1,9;0,68;315,8;2171
1207;0,6;5,38;409,32;0,9;0;4,69;40,32;2;0,68;310,53;2172
1208;0,6;5,54;415,24;0,93;0;4,69;40,4;2;0,68;316,36;2172
1209;0,6;5,45;411,11;0,91;0;4,69;40,48;2;0,68;312,12;2173
1210;0,59;5,19;405,75;0,88;0;4,69;40,57;2;0,67;306,67;2173
1211;0,59;5,19;407,07;0,88;0;4,69;40,65;2;0,67;307,89;2174
1212;0,59;5,13;408,1;0,88;0;4,69;40,73;2;0,67;308,82;2174
1213;0,6;5,13;413,83;0,85;0;4,69;40,81;2;0,68;314,46;2175
1214;0,6;5,09;409,6;0,85;0;4,75;40,89;2;0,68;310,13;2175
1215;0,62;4,93;401,9;0,8;0;4,63;40,97;2;0,7;302,33;2176
1216;0,66;4,71;375,96;0,72;0;4,69;41,06;2;0,73;276,29;2176
1217;0,67;4,67;365,16;0,7;0;4,69;41,14;2;0,74;265,39;2177
1218;0,67;4,74;347,68;0,71;0;4,69;41,22;2;0,74;247,81;2177
1219;0,69;4,84;355,57;0,7;0;4,69;41,3;2;0,76;255,61;2178
1220;0,72;5,03;350,5;0,7;0;4,69;41,38;2;0,79;250,44;2178
1221;0,73;5,25;339,5;0,72;0;4,81;41,47;2;0,79;239,34;2179
1222;0,77;6,09;322,5;0,79;0;4,69;41,55;2,1;0,84;222,24;2179
1223;0,76;5,48;327,66;0,72;0;4,75;41,63;2;0,82;227,31;2180
1224;0,69;5,16;338,56;0,75;0;4,75;41,71;2;0,76;238,11;2180
1225;0,71;5,19;340,26;0,73;0;4,75;41,8;2;0,78;239,7;2181
1226;0,77;4,71;309,53;0,61;0;4,75;41,88;1,9;0,83;208,88;2181
1227;0,7;4,64;316,95;0,66;0;4,75;41,96;2;0,77;216,2;2182
1228;0,7;4,84;328,32;0,69;0;4,75;42,05;2;0,76;227,47;2182
1229;0,68;5,54;321,09;0,81;0;4,81;42,13;2;0,75;220,14;2183
1230;0,63;4,84;329,07;0,77;0;4,81;42,21;2;0,69;228,03;2183
