Location:;Huelva
Date:;01/03/2025 11:06:01
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;680874
Lon.:;4125522
Comments:;preforo 3 m
Operator:;Alejandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3949;21,39;11317;61,3;39,91
Z. Fs:;7819;252,07;11728;378,09;126,02
Z. U2:;31687;2977,54;34115;3205,69;228,15
Z. Tilt:;2004;0,27;16055;3,66;3,39
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
862;0,49;3,61;297,59;0,73;0;1;7,98;2;0,55;232,65;1047
863;0,49;3,68;302,76;0,75;0;0,86;8;2;0,55;237,72;1048
864;0,49;3,68;300,98;0,75;0;0,91;8,01;2;0,55;235,84;1048
865;0,49;3,58;300,6;0,73;0;0,86;8,03;2;0,55;235,36;1049
866;0,5;3,48;306,62;0,7;0;0,88;8,04;2;0,56;241,28;1049
867;0,49;3,55;312,82;0,73;0;0,91;8,06;2;0,55;247,38;1050
868;0,49;3,61;315,73;0,73;0;0,95;8,08;2,1;0,56;250,2;1050
869;0,49;3,55;314,23;0,72;0;0,88;8,09;2,1;0,56;248,6;1051
870;0,49;3,39;313,76;0,69;0;0,86;8,11;2,1;0,55;248,03;1051
871;0,49;3,39;314,23;0,69;0;0,88;8,12;2;0,55;248,4;1052
872;0,49;3,39;315,26;0,69;0;0,93;8,14;2;0,56;249,34;1052
873;0,49;3,39;315,26;0,69;0;0,93;8,14;2;0,56;249,34;1112
874;0,49;3,39;315,26;0,69;0;0,93;8,14;2;0,56;249,34;1112
875;0,5;3,09;279,36;0,62;0;0,88;8,15;2;0,55;213,15;1113
876;0,49;3,19;294,49;0,65;0;0,93;8,17;2;0,55;228,18;1113
877;0,49;3,19;299,94;0,65;0;0,93;8,19;2;0,55;233,53;1114
878;0,48;3,32;304,64;0,69;0;0,96;8,2;2;0,54;238,13;1114
879;0,48;3,48;314,32;0,72;0;0,88;8,22;2,1;0,54;247,71;1115
880;0,48;3,48;319,02;0,72;0;0,91;8,24;2;0,55;252,31;1115
881;0,48;3,51;317,23;0,74;0;0,88;8,25;2;0,54;250,43;1115
882;0,49;3,51;314,13;0,72;0;0,82;8,26;2;0,55;247,23;1116
883;0,48;3,45;300,98;0,72;0;0,93;8,28;2;0,54;233,97;1116
884;0,49;3,45;308,59;0,71;0;0,83;8,3;2;0,55;241,49;1117
885;0,49;3,48;308,96;0,71;0;0,82;8,31;2;0,55;241,77;1117
886;0,49;3,61;308,68;0,74;0;0,93;8,33;2;0,55;241,39;1118
887;0,49;3,64;310,56;0,75;0;0,83;8,34;2;0,55;243,17;1118
888;0,49;3,64;314,51;0,75;0;0,88;8,36;2,1;0,55;247,02;1119
889;0,49;3,48;313,85;0,71;0;0,88;8,37;2,1;0,55;246,26;1119
890;0,49;3,48;312,72;0,71;0;0,88;8,39;2,1;0,55;245,03;1120
891;0,49;3,45;309,34;0,7;0;0,86;8,4;2;0,55;241,55;1120
892;0,5;3,39;307,84;0,67;0;0,96;8,42;2;0,57;239,95;1121
893;0,5;3,39;308,12;0,68;0;1;8,44;2;0,56;240,14;1121
894;0,5;3,45;310,19;0,69;0;0,91;8,45;2;0,56;242,1;1122
895;0,5;3,51;313,47;0,71;0;0,86;8,47;2;0,56;245,3;1122
896;0,51;3,51;310;0,69;0;0,93;8,48;2;0,57;241,72;1123
897;0,5;3,55;311,97;0,71;0;0,93;8,5;2;0,56;243,6;1123
898;0,5;3,64;320,24;0,73;0;0,95;8,52;2;0,56;251,77;1124
899;0,5;3,64;323,06;0,73;0;0,88;8,53;2,1;0,56;254,49;1124
900;0,51;3,68;320,8;0,72;0;0,86;8,55;2,1;0,57;252,13;1125
901;0,5;3,55;325,5;0,71;0;0,93;8,56;2;0,56;256,73;1125
902;0,5;3,58;322,5;0,71;0;0,98;8,58;2;0,57;253,63;1126
903;0,51;3,61;316,39;0,71;0;0,9;8,6;2;0,57;247,42;1126
904;0,5;3,58;317,8;0,71;0;0,91;8,61;2;0,57;248,74;1126
905;0,5;3,48;316,11;0,7;0;0,83;8,63;2;0,56;246,95;1127
906;0,5;3,45;317,52;0,68;0;1,01;8,64;2;0,57;248,26;1127
907;0,51;3,58;322,87;0,7;0;0,91;8,66;2,1;0,57;253,51;1128
908;0,5;3,58;326,72;0,71;0;0,88;8,68;2;0,57;257,27;1128
909;0,5;3,58;323,91;0,71;0;0,91;8,69;2,1;0,57;254,35;1129
910;0,51;3,58;319,3;0,7;0;0,88;8,71;2,1;0,58;249,65;1129
911;0,51;3,58;318,93;0,7;0;0,96;8,72;2;0,57;249,18;1130
912;0,5;3,51;313,01;0,7;0;0,88;8,74;2;0,57;243,16;1130
913;0,5;3,61;321,93;0,72;0;0,93;8,76;2;0,57;251,99;1131
914;0,51;3,58;320,62;0,7;0;0,98;8,77;2;0,58;250,57;1131
915;0,5;3,74;320,52;0,74;0;0,93;8,79;2;0,57;250,38;1132
916;0,5;3,84;324;0,76;0;0,96;8,81;2;0,57;253,76;1132
917;0,5;3,8;322,5;0,76;0;0,93;8,82;2;0,57;252,16;1133
918;0,5;3,9;312,07;0,77;0;0,98;8,84;2;0,57;241,63;1133
919;0,5;3,93;313,57;0,78;0;1;8,86;2,1;0,57;243,03;1134
920;0,5;3,9;320,8;0,77;0;0,96;8,87;2,1;0,57;250,17;1134
921;0,51;3,97;322,59;0,78;0;0,86;8,89;2;0,57;251,86;1135
922;0,51;3,97;324;0,77;0;0,9;8,9;2;0,58;253,17;1135
923;0,51;4,03;320,52;0,79;0;0,91;8,92;2;0,57;249,6;1136
924;0,51;4;320,05;0,79;0;0,98;8,94;2;0,57;249,03;1136
925;0,51;4,06;321,37;0,8;0;0,98;8,95;2;0,57;250,25;1137
926;0,52;4,16;324,75;0,8;0;0,88;8,97;2;0,58;253,53;1137
927;0,51;4,16;321,93;0,81;0;0,91;8,99;2;0,58;250,61;1138
928;0,51;4,26;324,19;0,83;0;0,96;9;2,1;0,58;252,77;1138
929;0,51;4,19;322,4;0,81;0;0,86;9,02;2,1;0,58;250,89;1138
930;0,52;4,16;322,97;0,8;0;0,98;9,03;2,1;0,58;251,35;1139
931;0,52;4,19;322,21;0,81;0;0,86;9,05;2;0,58;250,5;1139
932;0,52;4,22;321,18;0,81;0;0,91;9,07;2;0,58;249,37;1140
933;0,52;4,26;322,4;0,82;0;0,93;9,08;2;0,58;250,49;1140
934;0,52;4,22;319,39;0,81;0;0,98;9,1;2;0,58;247,39;1141
935;0,52;4,26;320,43;0,82;0;0,93;9,12;2;0,58;248,32;1141
936;0,53;4,26;315,17;0,81;0;1,1;9,13;2;0,59;242,96;1142
937;0,52;4,29;315,82;0,82;0;0,96;9,15;2;0,58;243,52;1142
938;0,51;4,29;323,53;0,83;0;0,96;9,17;2,1;0,58;251,13;1143
939;0,51;4,06;333,21;0,79;0;0,91;9,18;2,1;0,58;260,71;1143
940;0,52;4,13;337,72;0,79;0;1,01;9,2;2,1;0,59;265,12;1144
941;0,51;4,03;331,7;0,78;0;1,09;9,22;2;0,58;259,01;1144
942;0,52;3,97;329,64;0,76;0;1;9,24;2;0,59;256,85;1145
943;0,51;3,87;330,3;0,75;0;0,93;9,25;2;0,58;257,41;1145
944;0,51;3,87;326,35;0,75;0;1,01;9,27;2;0,58;253,36;1146
945;0,51;3,84;324,66;0,75;0;1;9,29;2;0,58;251,57;1146
946;0,52;3,84;319,86;0,74;0;1,07;9,31;2;0,58;246,68;1147
947;0,51;3,87;319,49;0,75;0;0,91;9,32;2,1;0,58;246,21;1147
948;0,51;3,87;327,19;0,75;0;1;9,34;2,1;0,58;253,82;1147
949;0,52;3,93;329,92;0,76;0;1,07;9,36;2,1;0,59;256,44;1148
950;0,51;3,9;331,23;0,76;0;0,88;9,38;2,1;0,58;257,66;1148
951;0,51;3,9;336,78;0,76;0;0,96;9,39;2;0,58;263,11;1149
952;0,52;3,8;332,64;0,73;0;0,98;9,41;2;0,59;258,87;1149
953;0,53;3,84;330,95;0,73;0;1,04;9,43;2;0,59;257,08;1150
954;0,53;3,97;339,69;0,75;0;1,01;9,45;2;0,6;265,72;1151
955;0,55;3,93;332,55;0,72;0;1;9,46;2;0,61;258,48;1151
956;0,53;3,8;303,8;0,72;0;1,01;9,48;2;0,59;229,63;1151
957;0,54;3,77;320,9;0,7;0;1,01;9,5;2;0,6;246,64;1152
958;0,53;3,97;332,74;0,75;0;1,04;9,52;2,1;0,59;258,38;1152
959;0,53;3,9;332,93;0,74;0;0,96;9,53;2,1;0,59;258,47;1153
960;0,53;3,9;332,36;0,74;0;1;9,55;2,1;0,59;257,81;1153
961;0,53;3,74;329,45;0,7;0;0,96;9,57;2;0,6;254,8;1154
962;0,53;3,74;320,8;0,7;0;0,93;9,58;2;0,6;246,05;1154
963;0,53;3,71;316,76;0,71;0;1,01;9,6;2;0,59;241,91;1155
964;0,53;3,74;329,73;0,7;0;0,96;9,62;2;0,6;254,78;1155
965;0,53;3,74;336,87;0,71;0;0,98;9,64;2,1;0,59;261,83;1156
966;0,52;3,77;341,2;0,73;0;1,07;9,65;2;0,59;266,05;1156
967;0,53;3,74;344,67;0,71;0;1,04;9,67;2,1;0,59;269,43;1157
968;0,53;3,68;342,6;0,69;0;0,98;9,69;2,1;0,6;267,26;1157
969;0,53;3,71;341,67;0,71;0;1,01;9,71;2,1;0,59;266,23;1157
970;0,53;3,8;337,06;0,72;0;0,96;9,72;2,1;0,6;261,52;1158
971;0,53;3,77;338,75;0,71;0;0,95;9,74;2;0,6;263,12;1158
972;0,54;3,71;340,82;0,69;0;1,01;9,76;2,2;0,6;265,09;1159
973;0,54;3,71;340,82;0,69;0;1,01;9,76;2,2;0,6;265,09;1226
974;0,54;3,71;340,82;0,69;0;1,01;9,76;2,2;0,6;265,09;1227
975;0,55;3,71;297,22;0,68;0;0,96;9,78;2;0,61;221,19;1227
976;0,54;4,06;301,26;0,75;0;1,04;9,79;2;0,6;225,13;1227
977;0,54;4,03;325,41;0,75;0;0,88;9,81;2,1;0,6;249,19;1228
978;0,53;3,97;332,55;0,75;0;1,09;9,83;2,1;0,6;256,23;1228
979;0,54;3,97;335,93;0,74;0;0,98;9,84;2,1;0,6;259,51;1229
980;0,53;4,03;343,17;0,76;0;1,01;9,86;2,1;0,6;266,65;1229
981;0,53;4,06;348,05;0,77;0;1,07;9,88;2;0,6;271,44;1230
982;0,53;4,06;348,34;0,77;0;1,01;9,9;2;0,6;271,62;1230
983;0,54;4,09;346,83;0,76;0;1,07;9,92;2;0,61;270,02;1231
984;0,53;4,16;345,99;0,78;0;1,12;9,94;2,1;0,6;269,08;1231
985;0,53;4,09;329,92;0,77;0;1,01;9,95;2,1;0,6;252,91;1232
986;0,54;4,06;337,91;0,75;0;1,01;9,97;2;0,61;260,8;1232
987;0,54;4,06;343,36;0,76;0;1,01;9,99;2,1;0,6;266,15;1233
988;0,54;4,13;348,34;0,77;0;1,09;10,01;2,1;0,61;271,03;1233
989;0,54;4,13;351,44;0,77;0;1,01;10,03;2,1;0,61;274,04;1234
990;0,55;4,03;351,44;0,74;0;1,09;10,05;2,1;0,62;273,94;1234
991;0,54;3,84;343,45;0,71;0;1,01;10,06;2;0,61;265,85;1235
992;0,54;4;341,57;0,74;0;1,17;10,08;2;0,61;263,88;1235
993;0,55;4,03;343,07;0,74;0;1,01;10,1;2;0,62;265,28;1235
994;0,54;4,03;342,04;0,75;0;1;10,12;2;0,6;264,15;1236
995;0,54;3,97;350,31;0,73;0;1,04;10,14;2;0,61;272,32;1237
996;0,55;3,97;350,97;0,72;0;1,01;10,15;2,1;0,62;272,88;1237
997;0,55;3,97;354,54;0,72;0;1,01;10,17;2,1;0,62;276,35;1238
998;0,55;4;354,82;0,73;0;1,09;10,19;2,1;0,62;276,54;1238
999;0,54;4,06;351,63;0,75;0;1,05;10,21;2,1;0,61;273,24;1238
1000;0,54;4;347,4;0,74;0;1;10,23;2,1;0,61;268,92;1239
1001;0,54;4;348,81;0,74;0;1,07;10,25;2,1;0,61;270,23;1239
1002;0,54;4,09;344,86;0,76;0;1,07;10,26;2;0,61;266,18;1240
1003;0,54;4,19;353,97;0,77;0;1;10,28;2;0,61;275,2;1240
1004;0,54;4,26;361,3;0,79;0;1,1;10,3;2,1;0,61;282,43;1241
1005;0,55;4,26;362,71;0,78;0;1,07;10,32;2,1;0,62;283,74;1241
1006;0,55;4,29;363,28;0,78;0;1,01;10,34;2,1;0,62;284,21;1242
1007;0,56;4,09;352,19;0,73;0;1,01;10,35;2,1;0,63;273,02;1242
1008;0,55;4,16;344,77;0,75;0;0,96;10,37;2,1;0,62;265,5;1243
1009;0,55;4,13;338,19;0,75;0;1,15;10,39;2,1;0,62;258,83;1243
1010;0,56;4,13;345,71;0,74;0;1,07;10,41;2,1;0,63;266,24;1244
1011;0,55;4,09;340,26;0,75;0;1,07;10,43;2;0,62;260,7;1244
1012;0,55;4,06;347,3;0,74;0;1,05;10,45;2;0,62;267,65;1245
1013;0,55;4,09;352,75;0,75;0;1,07;10,47;2;0,62;273;1245
1014;0,55;3,97;359,8;0,72;0;1,04;10,48;2;0,62;279,95;1246
1015;0,55;3,9;357,55;0,71;0;1,15;10,5;2;0,62;277,59;1246
1016;0,55;3,87;357,92;0,71;0;1,15;10,52;2,1;0,62;277,87;1246
1017;0,55;3,84;357,17;0,7;0;1,12;10,54;2,1;0,62;277,02;1247
1018;0,55;3,87;352,94;0,71;0;1,07;10,56;2,1;0,62;272,7;1247
1019;0,55;3,8;350,4;0,7;0;1,15;10,58;2,1;0,62;270,06;1248
1020;0,55;3,84;353,04;0,7;0;1;10,6;2,1;0,62;272,59;1248
1021;0,55;3,84;352,38;0,69;0;1,07;10,62;2;0,62;271,84;1249
1022;0,55;3,87;355,01;0,71;0;1,05;10,64;2;0,62;274,37;1249
1023;0,55;3,84;356,7;0,7;0;1,04;10,65;2;0,62;275,96;1250
1024;0,55;3,84;356,51;0,69;0;1,01;10,67;2,1;0,62;275,68;1250
1025;0,55;3,84;361,21;0,69;0;1,12;10,69;2,1;0,62;280,28;1251
1026;0,55;3,87;359,52;0,7;0;1,07;10,71;2,1;0,62;278,49;1251
1027;0,56;3,84;347,59;0,68;0;1,07;10,73;2,1;0,63;266,46;1252
1028;0,56;3,77;341,76;0,67;0;1,07;10,75;2,1;0,63;260,53;1252
1029;0,56;3,77;340,26;0,68;0;1,05;10,77;2,1;0,63;258,93;1253
1030;0,56;3,8;337,81;0,68;0;1,01;10,78;2,1;0,63;256,39;1253
1031;0,55;3,84;348,43;0,7;0;1,18;10,8;2;0,62;266,91;1254
1032;0,54;3,87;354,26;0,71;0;1,07;10,82;2;0,61;272,64;1254
1033;0,54;3,84;351,63;0,71;0;1,12;10,84;2;0,61;269,91;1255
1034;0,55;3,93;352,94;0,71;0;1,15;10,86;2;0,62;271,13;1255
1035;0,54;4;354,16;0,74;0;1,07;10,88;2;0,61;272,25;1255
1036;0,54;4,03;355,67;0,74;0;1,07;10,9;2,1;0,61;273,65;1256
1037;0,55;4;351,34;0,73;0;1,17;10,92;2,1;0,62;269,23;1256
1038;0,54;3,9;351,34;0,72;0;1,07;10,94;2,1;0,61;269,14;1257
1039;0,54;3,87;349,56;0,71;0;1,07;10,96;2,1;0,61;267,25;1257
1040;0,54;3,9;331,99;0,72;0;1,17;10,98;2,1;0,61;249,58;1258
1041;0,55;3,87;342,51;0,71;0;1,15;11;2,1;0,62;260,01;1258
1042;0,55;3,9;362,06;0,71;0;1,15;11,02;2;0,62;279,46;1259
1043;0,55;3,9;362,15;0,71;0;1,15;11,04;2;0,62;279,45;1259
1044;0,56;3,87;358,02;0,69;0;1,12;11,06;2,1;0,63;275,22;1260
1045;0,55;3,84;361,77;0,7;0;1,12;11,08;2,1;0,62;278,88;1260
1046;0,55;3,84;361,4;0,7;0;1,12;11,1;2,1;0,62;278,41;1261
1047;0,56;3,84;363,28;0,69;0;1,12;11,12;2,1;0,63;280,19;1261
1048;0,55;3,8;359,99;0,69;0;1,05;11,13;2,1;0,62;276,8;1262
1049;0,55;3,77;363,18;0,69;0;1,1;11,15;2,1;0,62;279,9;1262
1050;0,55;3,84;363;0,7;0;1,1;11,17;2,1;0,62;279,61;1262
1051;0,56;3,93;366,38;0,7;0;1,07;11,19;2;0,63;282,9;1263
1052;0,56;3,9;363,56;0,7;0;1,01;11,21;2;0,63;279,98;1263
1053;0,57;3,8;334,62;0,67;0;1,12;11,23;2;0,64;250,94;1264
1054;0,56;3,77;333,96;0,67;0;1,07;11,25;2,1;0,63;250,18;1264
1055;0,56;3,77;348,05;0,68;0;1,15;11,27;2;0,63;264,18;1265
1056;0,56;3,64;358,58;0,65;0;1,1;11,29;2,1;0,63;274,61;1265
1057;0,56;3,84;369,57;0,68;0;1,1;11,3;2,1;0,64;285,5;1266
1058;0,56;3,8;370,42;0,68;0;1,22;11,33;2,1;0,64;286,25;1266
1059;0,56;3,77;363,09;0,68;0;1,12;11,35;2,1;0,63;278,82;1267
1060;0,57;3,87;367,22;0,68;0;1,17;11,37;2,1;0,64;282,86;1267
1061;0,56;3,68;342,23;0,66;0;1,12;11,39;2;0,63;257,76;1268
1062;0,56;3,71;356,23;0,66;0;1,12;11,41;2,1;0,63;271,67;1268
1063;0,56;3,68;365,53;0,66;0;1,22;11,43;2;0,63;280,87;1269
1064;0,57;3,74;365,91;0,66;0;1,13;11,45;2,1;0,64;281,15;1269
1065;0,56;3,74;360,46;0,66;0;1,17;11,47;2,1;0,64;275,6;1270
1066;0,57;3,84;362,81;0,67;0;1,2;11,49;2,1;0,64;277,85;1270
1067;0,57;3,9;362,81;0,68;0;1,07;11,51;2,1;0,65;277,76;1270
1068;0,57;3,8;360,74;0,67;0;1,15;11,53;2,1;0,64;275,59;1271
1069;0,57;3,64;359,05;0,63;0;1,12;11,55;2,1;0,65;273,8;1272
1070;0,57;3,61;357,26;0,63;0;1,2;11,57;2,1;0,65;271,92;1272
1071;0,57;3,61;357,26;0,63;0;1,2;11,57;2,1;0,65;271,92;1339
1072;0,57;3,61;357,26;0,63;0;1,2;11,57;2,1;0,65;271,92;1339
1073;0,58;3,55;331,42;0,61;0;1,1;11,59;2,1;0,65;245,78;1340
1074;0,59;3,64;326,44;0,62;0;1,2;11,61;2;0,65;240,7;1340
1075;0,57;3,87;342,89;0,67;0;1,15;11,63;2;0,64;257,05;1341
1076;0,57;3,93;369,57;0,69;0;1,12;11,65;2,1;0,64;283,64;1341
1077;0,58;3,97;371,73;0,68;0;1,17;11,67;2,1;0,65;285,7;1342
1078;0,57;4;370,98;0,7;0;1,2;11,69;2;0,64;284,85;1342
1079;0,57;4;372,2;0,7;0;1,18;11,71;2,1;0,64;285,97;1343
1080;0,57;3,97;370,04;0,69;0;1,17;11,73;2,1;0,65;283,72;1343
1081;0,57;3,97;366,47;0,7;0;1,07;11,75;2;0,64;280,05;1344
1082;0,57;4,03;375,21;0,71;0;1,07;11,77;2;0,64;288,69;1344
1083;0,57;4;375,96;0,7;0;1,07;11,78;2,1;0,65;289,34;1345
1084;0,58;4;376,9;0,69;0;1,17;11,8;2,1;0,66;290,18;1345
1085;0,57;3,9;374,37;0,68;0;1,15;11,82;2,1;0,65;287,55;1345
1086;0,59;3,93;374,65;0,67;0;1,12;11,84;2,1;0,66;287,73;1346
1087;0,58;3,84;377,84;0,66;0;1,2;11,87;2,1;0,66;290,83;1346
1088;0,58;3,97;380,47;0,68;0;1,15;11,89;2,1;0,66;293,36;1347
1089;0,59;3,74;379,82;0,64;0;1,15;11,91;2,1;0,66;292,6;1347
1090;0,59;3,71;375,59;0,63;0;1,22;11,93;2,1;0,66;288,28;1348
1091;0,59;3,74;370,33;0,64;0;1,1;11,95;2;0,66;282,92;1348
1092;0,6;3,77;372,86;0,63;0;1,2;11,97;2,1;0,67;285,36;1349
1093;0,59;3,68;366,66;0,63;0;1,22;11,99;2;0,66;279,06;1349
1094;0,58;3,71;368,73;0,64;0;1,1;12,01;2;0,65;281,03;1350
1095;0,59;3,71;377,28;0,63;0;1,12;12,03;2,1;0,66;289,48;1350
1096;0,58;3,68;380;0,63;0;1,25;12,05;2,1;0,66;292,11;1351
1097;0,59;3,87;375,96;0,66;0;1,15;12,07;2,1;0,66;287,97;1351
1098;0,58;3,93;377,75;0,68;0;1,22;12,09;2,1;0,66;289,65;1352
1099;0,59;3,97;376,62;0,68;0;1,15;12,11;2,1;0,66;288,43;1352
1100;0,59;3,87;365,63;0,66;0;1,23;12,13;2,1;0,66;277,34;1353
1101;0,57;3,9;358,67;0,68;0;1,18;12,15;2,1;0,65;270,29;1353
1102;0,57;3,93;365,53;0,68;0;1,15;12,17;2,1;0,65;277,05;1353
1103;0,59;4,09;371,36;0,7;0;1,22;12,19;2,1;0,66;282,77;1354
1104;0,58;4,13;375,4;0,71;0;1,12;12,21;2,1;0,65;286,72;1355
1105;0,58;4,16;377,84;0,72;0;1,15;12,23;2,1;0,66;289,06;1355
1106;0,59;4,22;379,25;0,72;0;1,28;12,26;2,1;0,67;290,37;1355
1107;0,59;4,22;368,26;0,72;0;1,2;12,28;2,1;0,66;279,28;1356
1108;0,59;4,16;375,21;0,71;0;1,22;12,3;2,1;0,66;286,14;1356
1109;0,6;4,03;369,57;0,68;0;1,15;12,32;2,1;0,67;280,4;1357
1110;0,59;4,06;371,36;0,69;0;1,2;12,34;2,1;0,66;282,09;1357
1111;0,59;4,06;369,76;0,69;0;1,25;12,36;2;0,66;280,39;1358
1112;0,6;4,03;372,11;0,68;0;1,1;12,38;2;0,67;282,64;1358
1113;0,6;4,16;367,32;0,69;0;1,18;12,4;2;0,67;277,75;1359
1114;0,59;4,16;368,54;0,7;0;1,15;12,42;2,1;0,66;278,88;1359
1115;0,6;4,16;374,65;0,7;0;1,2;12,44;2,1;0,67;284,89;1360
1116;0,6;4;368,73;0,66;0;1,12;12,46;2,1;0,68;278,87;1360
1117;0,6;4,03;373,71;0,67;0;1,15;12,48;2,1;0,68;283,75;1360
1118;0,6;4,03;375,68;0,68;0;1,2;12,5;2,1;0,67;285,63;1361
1119;0,6;4,03;383,95;0,68;0;1,2;12,52;2,1;0,67;293,8;1362
1120;0,6;4,09;384,7;0,69;0;1,2;12,54;2,1;0,67;294,45;1362
1121;0,61;4,19;385,64;0,69;0;1,13;12,56;2;0,68;295,29;1362
1122;0,6;4,32;388,27;0,72;0;1,28;12,59;2,1;0,68;297,82;1363
1123;0,59;4,35;387,71;0,74;0;1,1;12,6;2,1;0,67;297,16;1363
1124;0,59;4,32;386,21;0,73;0;1,25;12,63;2,1;0,67;295,56;1364
1125;0,59;4,19;367,51;0,71;0;1,2;12,65;2,1;0,66;276,76;1364
1126;0,6;4,22;372,11;0,71;0;1,12;12,67;2,1;0,67;281,27;1365
1127;0,6;4,38;367,6;0,74;0;1,2;12,69;2,1;0,67;276,66;1365
1128;0,6;4,29;376,71;0,71;0;1,15;12,71;2,1;0,68;285,68;1366
1129;0,6;4,29;386,21;0,72;0;1,17;12,73;2,1;0,67;295,07;1366
1130;0,59;4,32;391,66;0,73;0;1,2;12,75;2,1;0,67;300,42;1367
1131;0,61;4,16;387,33;0,69;0;1,25;12,77;2;0,68;296;1367
1132;0,6;4,19;384,89;0,7;0;1,22;12,79;2;0,67;293,46;1368
1133;0,6;4,19;384,51;0,7;0;1,18;12,81;2,1;0,67;292,99;1368
1134;0,61;4,19;392,5;0,68;0;1,25;12,83;2,1;0,69;300,88;1369
1135;0,61;4,09;388,55;0,67;0;1,15;12,85;2,1;0,68;296,83;1369
1136;0,61;4,06;387,71;0,66;0;1,22;12,88;2,1;0,69;295,89;1370
1137;0,62;4,03;355,85;0,65;0;1,25;12,9;2,1;0,69;263,93;1370
1138;0,62;4,09;369,39;0,66;0;1,2;12,92;2,1;0,7;277,37;1370
1139;0,62;4,13;380,47;0,67;0;1,2;12,94;2,1;0,69;288,36;1371
1140;0,62;4,13;381,04;0,67;0;1,15;12,96;2,1;0,69;288,82;1371
1141;0,62;4,09;381,04;0,66;0;1,28;12,98;2,1;0,69;288,73;1372
1142;0,61;4,09;381,04;0,67;0;1,3;13;2,1;0,68;288,63;1372
1143;0,62;4,03;374,84;0,65;0;1,33;13,03;2,1;0,69;282,33;1373
1144;0,61;4,06;375,4;0,67;0;1,2;13,05;2,1;0,68;282,79;1373
1145;0,61;4,09;381,7;0,67;0;1,2;13,07;2,1;0,68;288,99;1374
1146;0,61;3,97;370,42;0,65;0;1,2;13,09;2,1;0,68;277,62;1374
1147;0,61;3,93;374,93;0,65;0;1,23;13,11;2,1;0,68;282,03;1375
1148;0,62;4;386,3;0,65;0;1,15;13,13;2,1;0,69;293,3;1375
1149;0,62;4;387,71;0,65;0;1,23;13,15;2,1;0,7;294,61;1376
1150;0,62;3,87;392,5;0,62;0;1,15;13,17;2,1;0,7;299,31;1376
1151;0,66;4,06;363,75;0,62;0;1,18;13,19;2;0,73;270,45;1377
1152;0,64;3,77;278,05;0,59;0;1,28;13,22;2;0,7;184,66;1377
1153;0,63;3,8;311,13;0,6;0;1,2;13,24;2,1;0,7;217,64;1377
1154;0,61;3,84;297,69;0,63;0;1,25;13,26;2,1;0,67;204,1;1378
1155;0,61;4,06;355,1;0,67;0;1,28;13,28;2,1;0,68;261,42;1378
1156;0,6;3,93;368,82;0,65;0;1,2;13,3;2,1;0,68;275,04;1379
1157;0,61;3,8;377,09;0,63;0;1,3;13,33;2,1;0,68;283,21;1379
1158;0,61;4;396,45;0,66;0;1,2;13,35;2,1;0,69;302,47;1380
1159;0,6;4;402,65;0,67;0;1,23;13,37;2,1;0,68;308,57;1380
1160;0,6;3,97;392,88;0,67;0;1,23;13,39;2,1;0,67;298,7;1381
1161;0,59;3,84;394,57;0,65;0;1,25;13,41;2,1;0,67;300,29;1381
1162;0,6;3,74;398,42;0,63;0;1,3;13,43;2,1;0,68;304,05;1382
1163;0,6;3,64;400,58;0,61;0;1,25;13,46;2,1;0,68;306,11;1382
1164;0,6;3,55;395,79;0,59;0;1,25;13,48;2,1;0,68;301,22;1383
1165;0,61;3,61;396,92;0,6;0;1,25;13,5;2,1;0,69;302,25;1383
1166;0,61;4,19;401,8;0,69;0;1,23;13,52;2,1;0,69;307,04;1383
1167;0,6;4,58;406,22;0,76;0;1,25;13,54;2,1;0,68;311,36;1384
1168;0,6;4,26;405,75;0,71;0;1,25;13,56;2,2;0,68;310,79;1384
1169;0,62;4,55;408,66;0,74;0;1,25;13,59;2,1;0,7;313,6;1385
1170;0,61;4,51;411,01;0,74;0;1,2;13,61;2,3;0,69;315,86;1385
1171;0,61;4,22;406,31;0,69;0;1,15;13,63;2;0,69;311,06;1386
1172;0,61;4,22;406,31;0,69;0;1,15;13,63;2;0,69;311,06;1458
1173;0,61;4,22;406,31;0,69;0;1,15;13,63;2;0,69;311,06;1459
1174;0,62;4,26;347,49;0,68;0;1,25;13,65;2,1;0,69;251,94;1459
1175;0,62;4,29;363,18;0,69;0;1,25;13,67;2,1;0,69;267,54;1460
1176;0,61;4,26;381,98;0,7;0;1,3;13,69;2,1;0,69;286,23;1460
1177;0,6;4,19;397,2;0,7;0;1,3;13,72;2,1;0,68;301,36;1461
1178;0,59;4,06;400,49;0,69;0;1,25;13,74;2,1;0,67;304,55;1461
1179;0,59;4,03;394;0,69;0;1,28;13,76;2,1;0,66;297,96;1461
1180;0,58;4;396,26;0,69;0;1,25;13,78;2,1;0,66;300,12;1462
1181;0,57;4;394,66;0,7;0;1,28;13,8;2,1;0,65;298,43;1462
1182;0,59;3,93;400,58;0,67;0;1,23;13,83;2,1;0,67;304,25;1463
